transaction_id,sales_module_transaction_id,transaction_source,tender_type,store_no,customer_id,sales_associate_no,transaction_type,transaction_date,pos_transaction_no,register_no,segmentation_flag_a,segmentation_flag_b,segmentation_flag_c,segmentation_flag_d,segmentation_flag_e,segmentation_flag_f,segmentation_flag_g,segmentation_flag_h,customer_no_flag,total_net_retail,no_transaction_lines,reward_points_flag,total_net_retail_central,exchange_rate,currency_code,posted_date,transaction_time,tender_amount_total,tender_amount_total_central,no_tender_lines
58483086,0,1,CHECK,9422,1008,37336,S,14-10-2023 00:00,15784,2,0,0,0,0,0,0,0,0,1,366.6,5,1,366.6,1,USD,15-10-2023 00:00,14-10-2023 00:00,366.6,366.6,1
58483087,0,1,CASH,9588,334,39262,S,06-07-2015 00:00,35454,3,0,0,0,0,0,0,0,0,1,350.82,5,1,350.82,1,USD,07-07-2015 00:00,06-07-2015 00:00,350.82,350.82,1
58483088,0,1,GIFT,9588,3478,86228,S,28-01-2018 00:00,22613,9,0,0,0,0,0,0,0,0,1,85.3,3,1,85.3,1,USD,29-01-2018 00:00,28-01-2018 00:00,85.3,85.3,1
58483089,0,1,DISC,9330,1036,30307,S,23-05-2020 00:00,80336,1,0,0,0,0,0,0,0,0,1,181.67,2,1,181.67,1,USD,24-05-2020 00:00,23-05-2020 00:00,181.67,181.67,1
58483090,0,1,CASH,5011,3449,97729,S,17-10-2014 00:00,92844,8,0,0,0,0,0,0,0,0,1,140.68,3,1,140.68,1,USD,18-10-2014 00:00,17-10-2014 00:00,140.68,140.68,1
58483091,0,1,CASH,9451,3390,46955,R,16-06-2021 00:00,22888,5,0,0,0,0,0,0,0,0,1,386.32,4,1,386.32,1,USD,17-06-2021 00:00,16-06-2021 00:00,386.32,386.32,1
58483092,0,1,CHECK,9451,4353,87413,S,21-11-2020 00:00,63769,6,0,0,0,0,0,0,0,0,1,395.29,2,1,395.29,1,USD,22-11-2020 00:00,21-11-2020 00:00,395.29,395.29,1
58483093,0,1,CHECK,9451,703,48710,R,16-08-2013 00:00,92349,10,0,0,0,0,0,0,0,0,1,181.79,3,1,181.79,1,USD,17-08-2013 00:00,16-08-2013 00:00,181.79,181.79,1
58483094,0,1,VISA,9588,3741,10492,R,16-04-2020 00:00,89172,7,0,0,0,0,0,0,0,0,1,377.67,2,1,377.67,1,USD,17-04-2020 00:00,16-04-2020 00:00,377.67,377.67,1
58483095,0,1,GIFT,9588,652,27786,R,07-10-2015 00:00,80182,7,0,0,0,0,0,0,0,0,1,273.72,1,1,273.72,1,USD,08-10-2015 00:00,07-10-2015 00:00,273.72,273.72,1
58483096,0,1,MAST,9330,2760,49310,S,01-03-2023 00:00,63625,7,0,0,0,0,0,0,0,0,1,250.39,4,1,250.39,1,USD,02-03-2023 00:00,01-03-2023 00:00,250.39,250.39,1
58483097,0,1,GIFT,9588,1161,83538,S,11-12-2020 00:00,50554,7,0,0,0,0,0,0,0,0,1,490.84,2,1,490.84,1,USD,12-12-2020 00:00,11-12-2020 00:00,490.84,490.84,1
58483098,0,1,MAST,5011,163,77642,S,18-07-2025 00:00,38833,7,0,0,0,0,0,0,0,0,1,159.69,5,1,159.69,1,USD,19-07-2025 00:00,18-07-2025 00:00,159.69,159.69,1
58483099,0,1,CHECK,9851,2615,98854,S,10-04-2020 00:00,64390,1,0,0,0,0,0,0,0,0,1,401.53,5,1,401.53,1,USD,11-04-2020 00:00,10-04-2020 00:00,401.53,401.53,1
58483100,0,1,CHECK,5011,2511,21103,R,05-01-2015 00:00,28189,1,0,0,0,0,0,0,0,0,1,427.25,1,1,427.25,1,USD,06-01-2015 00:00,05-01-2015 00:00,427.25,427.25,1
58483101,0,1,VISA,9588,4180,85772,S,29-06-2025 00:00,80464,8,0,0,0,0,0,0,0,0,1,80.99,3,1,80.99,1,USD,30-06-2025 00:00,29-06-2025 00:00,80.99,80.99,1
58483102,0,1,VISA,9422,1367,19174,S,30-05-2019 00:00,86705,3,0,0,0,0,0,0,0,0,1,448.66,3,1,448.66,1,USD,31-05-2019 00:00,30-05-2019 00:00,448.66,448.66,1
58483103,0,1,AMEX,9851,4628,20194,S,03-02-2025 00:00,98000,9,0,0,0,0,0,0,0,0,1,465.71,2,1,465.71,1,USD,04-02-2025 00:00,03-02-2025 00:00,465.71,465.71,1
58483104,0,1,GIFT,1,1433,78330,S,28-06-2021 00:00,20047,3,0,0,0,0,0,0,0,0,1,94.65,2,1,94.65,1,USD,29-06-2021 00:00,28-06-2021 00:00,94.65,94.65,1
58483105,0,1,VISA,9588,2303,26083,S,26-03-2016 00:00,55855,10,0,0,0,0,0,0,0,0,1,459.67,2,1,459.67,1,USD,27-03-2016 00:00,26-03-2016 00:00,459.67,459.67,1
58483106,0,1,CHECK,5011,4947,26507,S,13-04-2017 00:00,73423,8,0,0,0,0,0,0,0,0,1,218.91,2,1,218.91,1,USD,14-04-2017 00:00,13-04-2017 00:00,218.91,218.91,1
58483107,0,1,MAST,9422,2849,68397,S,26-05-2019 00:00,14828,4,0,0,0,0,0,0,0,0,1,125.73,5,1,125.73,1,USD,27-05-2019 00:00,26-05-2019 00:00,125.73,125.73,1
58483108,0,1,AMEX,9851,4828,63386,R,01-11-2024 00:00,45533,3,0,0,0,0,0,0,0,0,1,189.37,4,1,189.37,1,USD,02-11-2024 00:00,01-11-2024 00:00,189.37,189.37,1
58483109,0,1,MAST,9588,3874,45451,S,09-03-2016 00:00,41967,9,0,0,0,0,0,0,0,0,1,449.03,2,1,449.03,1,USD,10-03-2016 00:00,09-03-2016 00:00,449.03,449.03,1
58483110,0,1,MAST,2,3503,29221,S,31-03-2020 00:00,51393,8,0,0,0,0,0,0,0,0,1,197.2,4,1,197.2,1,USD,01-04-2020 00:00,31-03-2020 00:00,197.2,197.2,1
58483111,0,1,DISC,9330,3814,82053,S,11-12-2021 00:00,74170,3,0,0,0,0,0,0,0,0,1,422.11,4,1,422.11,1,USD,12-12-2021 00:00,11-12-2021 00:00,422.11,422.11,1
58483112,0,1,VISA,1,3271,77678,S,06-05-2013 00:00,33220,1,0,0,0,0,0,0,0,0,1,457.71,3,1,457.71,1,USD,07-05-2013 00:00,06-05-2013 00:00,457.71,457.71,1
58483113,0,1,GIFT,2,470,66246,S,07-05-2023 00:00,26662,7,0,0,0,0,0,0,0,0,1,427.59,2,1,427.59,1,USD,08-05-2023 00:00,07-05-2023 00:00,427.59,427.59,1
58483114,0,1,MAST,9851,386,33865,R,20-10-2016 00:00,49115,4,0,0,0,0,0,0,0,0,1,209.84,3,1,209.84,1,USD,21-10-2016 00:00,20-10-2016 00:00,209.84,209.84,1
58483115,0,1,VISA,9851,2112,39183,S,14-02-2018 00:00,96398,6,0,0,0,0,0,0,0,0,1,448.85,2,1,448.85,1,USD,15-02-2018 00:00,14-02-2018 00:00,448.85,448.85,1
58483116,0,1,AMEX,9588,1482,42107,S,14-04-2025 00:00,72151,7,0,0,0,0,0,0,0,0,1,102.77,5,1,102.77,1,USD,15-04-2025 00:00,14-04-2025 00:00,102.77,102.77,1
58483117,0,1,CASH,2,1553,49129,R,03-03-2020 00:00,52755,2,0,0,0,0,0,0,0,0,1,222.83,1,1,222.83,1,USD,04-03-2020 00:00,03-03-2020 00:00,222.83,222.83,1
58483118,0,1,GIFT,9851,241,88460,S,25-11-2012 00:00,96282,7,0,0,0,0,0,0,0,0,1,264.67,2,1,264.67,1,USD,26-11-2012 00:00,25-11-2012 00:00,264.67,264.67,1
58483119,0,1,DISC,1,304,95446,S,29-07-2020 00:00,94135,10,0,0,0,0,0,0,0,0,1,274.47,2,1,274.47,1,USD,30-07-2020 00:00,29-07-2020 00:00,274.47,274.47,1
58483120,0,1,CASH,1,3643,54097,S,15-04-2015 00:00,27644,3,0,0,0,0,0,0,0,0,1,460.78,1,1,460.78,1,USD,16-04-2015 00:00,15-04-2015 00:00,460.78,460.78,1
58483121,0,1,VISA,1,2318,38080,R,16-02-2020 00:00,90909,8,0,0,0,0,0,0,0,0,1,74.58,5,1,74.58,1,USD,17-02-2020 00:00,16-02-2020 00:00,74.58,74.58,1
58483122,0,1,VISA,2,4759,49425,R,07-12-2014 00:00,37278,1,0,0,0,0,0,0,0,0,1,319.16,4,1,319.16,1,USD,08-12-2014 00:00,07-12-2014 00:00,319.16,319.16,1
58483123,0,1,CHECK,9588,4660,37259,S,17-04-2020 00:00,97918,3,0,0,0,0,0,0,0,0,1,334.87,1,1,334.87,1,USD,18-04-2020 00:00,17-04-2020 00:00,334.87,334.87,1
58483124,0,1,GIFT,2,1752,68732,S,13-01-2019 00:00,58365,4,0,0,0,0,0,0,0,0,1,91.31,5,1,91.31,1,USD,14-01-2019 00:00,13-01-2019 00:00,91.31,91.31,1
58483125,0,1,CHECK,1,2647,36794,S,26-03-2023 00:00,52803,1,0,0,0,0,0,0,0,0,1,252.15,3,1,252.15,1,USD,27-03-2023 00:00,26-03-2023 00:00,252.15,252.15,1
58483126,0,1,AMEX,9588,2301,68278,S,09-12-2016 00:00,73243,1,0,0,0,0,0,0,0,0,1,449.77,5,1,449.77,1,USD,10-12-2016 00:00,09-12-2016 00:00,449.77,449.77,1
58483127,0,1,GIFT,9588,4655,23068,R,14-05-2024 00:00,25837,4,0,0,0,0,0,0,0,0,1,350.51,5,1,350.51,1,USD,15-05-2024 00:00,14-05-2024 00:00,350.51,350.51,1
58483128,0,1,DISC,9330,2959,22654,S,03-03-2015 00:00,75859,9,0,0,0,0,0,0,0,0,1,258.05,3,1,258.05,1,USD,04-03-2015 00:00,03-03-2015 00:00,258.05,258.05,1
58483129,0,1,GIFT,9422,4574,64540,S,12-10-2022 00:00,92052,7,0,0,0,0,0,0,0,0,1,56.62,1,1,56.62,1,USD,13-10-2022 00:00,12-10-2022 00:00,56.62,56.62,1
58483130,0,1,DISC,9451,3459,44996,S,18-08-2016 00:00,58709,10,0,0,0,0,0,0,0,0,1,428.25,1,1,428.25,1,USD,19-08-2016 00:00,18-08-2016 00:00,428.25,428.25,1
58483131,0,1,VISA,2,836,77458,S,02-06-2013 00:00,12755,6,0,0,0,0,0,0,0,0,1,71.88,1,1,71.88,1,USD,03-06-2013 00:00,02-06-2013 00:00,71.88,71.88,1
58483132,0,1,CHECK,9588,1553,79998,S,21-10-2021 00:00,95879,3,0,0,0,0,0,0,0,0,1,101.45,4,1,101.45,1,USD,22-10-2021 00:00,21-10-2021 00:00,101.45,101.45,1
58483133,0,1,MAST,9451,3652,52710,R,29-10-2024 00:00,79002,6,0,0,0,0,0,0,0,0,1,116.77,3,1,116.77,1,USD,30-10-2024 00:00,29-10-2024 00:00,116.77,116.77,1
58483134,0,1,DISC,9851,2404,93251,S,20-01-2023 00:00,62090,9,0,0,0,0,0,0,0,0,1,441.22,1,1,441.22,1,USD,21-01-2023 00:00,20-01-2023 00:00,441.22,441.22,1
58483135,0,1,CASH,9422,4801,74288,S,16-10-2015 00:00,12953,8,0,0,0,0,0,0,0,0,1,365.59,4,1,365.59,1,USD,17-10-2015 00:00,16-10-2015 00:00,365.59,365.59,1
58483136,0,1,DISC,2,102,92171,S,29-05-2013 00:00,14831,4,0,0,0,0,0,0,0,0,1,495.5,4,1,495.5,1,USD,30-05-2013 00:00,29-05-2013 00:00,495.5,495.5,1
58483137,0,1,MAST,9588,2202,30330,R,19-03-2020 00:00,77988,10,0,0,0,0,0,0,0,0,1,136.55,4,1,136.55,1,USD,20-03-2020 00:00,19-03-2020 00:00,136.55,136.55,1
58483138,0,1,DISC,9588,4734,45895,S,22-07-2014 00:00,16637,1,0,0,0,0,0,0,0,0,1,377.36,5,1,377.36,1,USD,23-07-2014 00:00,22-07-2014 00:00,377.36,377.36,1
58483139,0,1,AMEX,1,2245,49925,S,19-02-2019 00:00,20077,2,0,0,0,0,0,0,0,0,1,175.03,2,1,175.03,1,USD,20-02-2019 00:00,19-02-2019 00:00,175.03,175.03,1
58483140,0,1,VISA,1,4994,19172,R,04-04-2015 00:00,96446,7,0,0,0,0,0,0,0,0,1,499.93,5,1,499.93,1,USD,05-04-2015 00:00,04-04-2015 00:00,499.93,499.93,1
58483141,0,1,AMEX,9451,2010,13578,S,02-08-2023 00:00,22381,3,0,0,0,0,0,0,0,0,1,454.97,1,1,454.97,1,USD,03-08-2023 00:00,02-08-2023 00:00,454.97,454.97,1
58483142,0,1,CASH,9451,4004,78971,S,09-03-2023 00:00,42791,4,0,0,0,0,0,0,0,0,1,356.52,4,1,356.52,1,USD,10-03-2023 00:00,09-03-2023 00:00,356.52,356.52,1
58483143,0,1,AMEX,9851,4294,28538,S,30-11-2013 00:00,97150,5,0,0,0,0,0,0,0,0,1,232.99,3,1,232.99,1,USD,01-12-2013 00:00,30-11-2013 00:00,232.99,232.99,1
58483144,0,1,CHECK,9451,4330,62028,S,26-05-2013 00:00,58087,10,0,0,0,0,0,0,0,0,1,212.99,4,1,212.99,1,USD,27-05-2013 00:00,26-05-2013 00:00,212.99,212.99,1
58483145,0,1,GIFT,9451,4974,25090,S,08-11-2014 00:00,58707,1,0,0,0,0,0,0,0,0,1,120.45,2,1,120.45,1,USD,09-11-2014 00:00,08-11-2014 00:00,120.45,120.45,1
58483146,0,1,VISA,9422,2077,93687,R,28-11-2014 00:00,52586,1,0,0,0,0,0,0,0,0,1,220.56,1,1,220.56,1,USD,29-11-2014 00:00,28-11-2014 00:00,220.56,220.56,1
58483147,0,1,DISC,9851,2091,35389,S,09-12-2018 00:00,37748,8,0,0,0,0,0,0,0,0,1,471.74,5,1,471.74,1,USD,10-12-2018 00:00,09-12-2018 00:00,471.74,471.74,1
58483148,0,1,CASH,9451,4340,60730,S,15-12-2024 00:00,11885,10,0,0,0,0,0,0,0,0,1,254.74,1,1,254.74,1,USD,16-12-2024 00:00,15-12-2024 00:00,254.74,254.74,1
58483149,0,1,VISA,9422,3975,79783,R,22-07-2014 00:00,68097,2,0,0,0,0,0,0,0,0,1,61.65,4,1,61.65,1,USD,23-07-2014 00:00,22-07-2014 00:00,61.65,61.65,1
58483150,0,1,CASH,9422,1514,11953,S,07-06-2016 00:00,13050,5,0,0,0,0,0,0,0,0,1,420.28,5,1,420.28,1,USD,08-06-2016 00:00,07-06-2016 00:00,420.28,420.28,1
58483151,0,1,DISC,2,897,53286,S,30-07-2015 00:00,39109,5,0,0,0,0,0,0,0,0,1,170.67,5,1,170.67,1,USD,31-07-2015 00:00,30-07-2015 00:00,170.67,170.67,1
58483152,0,1,DISC,9422,3954,44086,S,05-09-2013 00:00,73104,9,0,0,0,0,0,0,0,0,1,431.04,1,1,431.04,1,USD,06-09-2013 00:00,05-09-2013 00:00,431.04,431.04,1
58483153,0,1,CHECK,9330,2084,62269,S,09-10-2013 00:00,62265,4,0,0,0,0,0,0,0,0,1,234.12,2,1,234.12,1,USD,10-10-2013 00:00,09-10-2013 00:00,234.12,234.12,1
58483154,0,1,VISA,9422,2606,93801,S,25-10-2013 00:00,26493,3,0,0,0,0,0,0,0,0,1,76.01,4,1,76.01,1,USD,26-10-2013 00:00,25-10-2013 00:00,76.01,76.01,1
58483155,0,1,DISC,1,4503,80636,S,14-03-2016 00:00,30888,3,0,0,0,0,0,0,0,0,1,294.33,4,1,294.33,1,USD,15-03-2016 00:00,14-03-2016 00:00,294.33,294.33,1
58483156,0,1,GIFT,9851,3021,32179,S,17-08-2024 00:00,78872,4,0,0,0,0,0,0,0,0,1,137.78,4,1,137.78,1,USD,18-08-2024 00:00,17-08-2024 00:00,137.78,137.78,1
58483157,0,1,DISC,1,169,43514,S,31-01-2020 00:00,44503,8,0,0,0,0,0,0,0,0,1,388.54,5,1,388.54,1,USD,01-02-2020 00:00,31-01-2020 00:00,388.54,388.54,1
58483158,0,1,GIFT,9851,2900,62223,S,21-05-2020 00:00,38032,9,0,0,0,0,0,0,0,0,1,238.09,1,1,238.09,1,USD,22-05-2020 00:00,21-05-2020 00:00,238.09,238.09,1
58483159,0,1,VISA,9588,1878,28463,S,20-05-2025 00:00,84173,5,0,0,0,0,0,0,0,0,1,262.2,1,1,262.2,1,USD,21-05-2025 00:00,20-05-2025 00:00,262.2,262.2,1
58483160,0,1,GIFT,5011,4031,81121,R,27-12-2018 00:00,14396,8,0,0,0,0,0,0,0,0,1,159.87,4,1,159.87,1,USD,28-12-2018 00:00,27-12-2018 00:00,159.87,159.87,1
58483161,0,1,DISC,5011,3407,38132,S,25-11-2013 00:00,97829,4,0,0,0,0,0,0,0,0,1,149.91,2,1,149.91,1,USD,26-11-2013 00:00,25-11-2013 00:00,149.91,149.91,1
58483162,0,1,MAST,9422,462,24478,S,08-08-2021 00:00,12527,4,0,0,0,0,0,0,0,0,1,137.28,4,1,137.28,1,USD,09-08-2021 00:00,08-08-2021 00:00,137.28,137.28,1
58483163,0,1,CASH,9588,4292,58893,S,17-11-2016 00:00,53385,8,0,0,0,0,0,0,0,0,1,414.03,2,1,414.03,1,USD,18-11-2016 00:00,17-11-2016 00:00,414.03,414.03,1
58483164,0,1,MAST,9451,3052,58902,S,05-09-2015 00:00,25045,5,0,0,0,0,0,0,0,0,1,486.15,3,1,486.15,1,USD,06-09-2015 00:00,05-09-2015 00:00,486.15,486.15,1
58483165,0,1,GIFT,2,116,70471,S,16-10-2024 00:00,88394,9,0,0,0,0,0,0,0,0,1,220.53,5,1,220.53,1,USD,17-10-2024 00:00,16-10-2024 00:00,220.53,220.53,1
58483166,0,1,AMEX,5011,1228,64357,S,04-06-2018 00:00,80825,3,0,0,0,0,0,0,0,0,1,101.57,2,1,101.57,1,USD,05-06-2018 00:00,04-06-2018 00:00,101.57,101.57,1
58483167,0,1,GIFT,9451,736,67257,S,19-02-2020 00:00,13776,1,0,0,0,0,0,0,0,0,1,256.84,3,1,256.84,1,USD,20-02-2020 00:00,19-02-2020 00:00,256.84,256.84,1
58483168,0,1,DISC,9451,771,66657,R,16-03-2023 00:00,82513,6,0,0,0,0,0,0,0,0,1,59.39,1,1,59.39,1,USD,17-03-2023 00:00,16-03-2023 00:00,59.39,59.39,1
58483169,0,1,DISC,9451,3438,90774,S,18-09-2012 00:00,75018,2,0,0,0,0,0,0,0,0,1,102.88,3,1,102.88,1,USD,19-09-2012 00:00,18-09-2012 00:00,102.88,102.88,1
58483170,0,1,CASH,9451,209,39446,S,03-08-2016 00:00,22912,9,0,0,0,0,0,0,0,0,1,337.72,2,1,337.72,1,USD,04-08-2016 00:00,03-08-2016 00:00,337.72,337.72,1
58483171,0,1,MAST,1,921,13855,S,19-09-2018 00:00,76289,9,0,0,0,0,0,0,0,0,1,65.15,4,1,65.15,1,USD,20-09-2018 00:00,19-09-2018 00:00,65.15,65.15,1
58483172,0,1,CASH,5011,514,33410,R,05-08-2024 00:00,54418,8,0,0,0,0,0,0,0,0,1,320.96,4,1,320.96,1,USD,06-08-2024 00:00,05-08-2024 00:00,320.96,320.96,1
58483173,0,1,GIFT,1,1007,33866,S,21-02-2019 00:00,16703,4,0,0,0,0,0,0,0,0,1,475.3,5,1,475.3,1,USD,22-02-2019 00:00,21-02-2019 00:00,475.3,475.3,1
58483174,0,1,CHECK,1,3836,40544,S,09-06-2020 00:00,88406,10,0,0,0,0,0,0,0,0,1,455.2,4,1,455.2,1,USD,10-06-2020 00:00,09-06-2020 00:00,455.2,455.2,1
58483175,0,1,AMEX,9588,564,14049,R,27-10-2020 00:00,78942,10,0,0,0,0,0,0,0,0,1,336.84,5,1,336.84,1,USD,28-10-2020 00:00,27-10-2020 00:00,336.84,336.84,1
58483176,0,1,MAST,2,4460,52745,S,30-03-2013 00:00,11031,7,0,0,0,0,0,0,0,0,1,97.11,2,1,97.11,1,USD,31-03-2013 00:00,30-03-2013 00:00,97.11,97.11,1
58483177,0,1,AMEX,9451,142,92110,S,20-01-2023 00:00,92488,9,0,0,0,0,0,0,0,0,1,186.67,1,1,186.67,1,USD,21-01-2023 00:00,20-01-2023 00:00,186.67,186.67,1
58483178,0,1,GIFT,9588,4749,76074,S,15-08-2023 00:00,63274,9,0,0,0,0,0,0,0,0,1,314.83,3,1,314.83,1,USD,16-08-2023 00:00,15-08-2023 00:00,314.83,314.83,1
58483179,0,1,DISC,9588,3684,45507,S,11-01-2015 00:00,52299,5,0,0,0,0,0,0,0,0,1,222.97,5,1,222.97,1,USD,12-01-2015 00:00,11-01-2015 00:00,222.97,222.97,1
58483180,0,1,MAST,9422,926,63885,S,12-07-2019 00:00,82673,1,0,0,0,0,0,0,0,0,1,154.81,3,1,154.81,1,USD,13-07-2019 00:00,12-07-2019 00:00,154.81,154.81,1
58483181,0,1,CHECK,9451,359,98246,S,08-05-2016 00:00,41547,1,0,0,0,0,0,0,0,0,1,305.1,2,1,305.1,1,USD,09-05-2016 00:00,08-05-2016 00:00,305.1,305.1,1
58483182,0,1,VISA,9851,4973,23656,S,02-06-2018 00:00,48914,4,0,0,0,0,0,0,0,0,1,440.63,5,1,440.63,1,USD,03-06-2018 00:00,02-06-2018 00:00,440.63,440.63,1
58483183,0,1,CHECK,5011,3805,85939,S,22-12-2022 00:00,79751,9,0,0,0,0,0,0,0,0,1,432.55,5,1,432.55,1,USD,23-12-2022 00:00,22-12-2022 00:00,432.55,432.55,1
58483184,0,1,AMEX,2,2398,89664,S,19-05-2012 00:00,84114,7,0,0,0,0,0,0,0,0,1,142.09,5,1,142.09,1,USD,20-05-2012 00:00,19-05-2012 00:00,142.09,142.09,1
58483185,0,1,VISA,9451,3242,88141,S,26-07-2021 00:00,10882,7,0,0,0,0,0,0,0,0,1,229.0,3,1,229.0,1,USD,27-07-2021 00:00,26-07-2021 00:00,229.0,229.0,1
58483186,0,1,CHECK,9330,3001,80144,S,24-05-2021 00:00,37173,7,0,0,0,0,0,0,0,0,1,235.95,3,1,235.95,1,USD,25-05-2021 00:00,24-05-2021 00:00,235.95,235.95,1
58483187,0,1,CHECK,9588,4885,19029,S,26-11-2021 00:00,67818,8,0,0,0,0,0,0,0,0,1,494.76,3,1,494.76,1,USD,27-11-2021 00:00,26-11-2021 00:00,494.76,494.76,1
58483188,0,1,CHECK,9851,1978,20080,S,26-03-2017 00:00,51957,10,0,0,0,0,0,0,0,0,1,497.95,2,1,497.95,1,USD,27-03-2017 00:00,26-03-2017 00:00,497.95,497.95,1
58483189,0,1,MAST,9851,4949,45335,R,23-05-2024 00:00,66878,5,0,0,0,0,0,0,0,0,1,143.55,3,1,143.55,1,USD,24-05-2024 00:00,23-05-2024 00:00,143.55,143.55,1
58483190,0,1,DISC,9422,337,70182,R,14-04-2016 00:00,78684,6,0,0,0,0,0,0,0,0,1,53.98,1,1,53.98,1,USD,15-04-2016 00:00,14-04-2016 00:00,53.98,53.98,1
58483191,0,1,MAST,9330,1043,71269,R,04-02-2021 00:00,61702,7,0,0,0,0,0,0,0,0,1,466.45,3,1,466.45,1,USD,05-02-2021 00:00,04-02-2021 00:00,466.45,466.45,1
58483192,0,1,GIFT,2,2439,88801,S,24-12-2018 00:00,17272,6,0,0,0,0,0,0,0,0,1,307.91,2,1,307.91,1,USD,25-12-2018 00:00,24-12-2018 00:00,307.91,307.91,1
58483193,0,1,AMEX,9451,3023,18782,R,26-10-2022 00:00,55616,6,0,0,0,0,0,0,0,0,1,309.22,1,1,309.22,1,USD,27-10-2022 00:00,26-10-2022 00:00,309.22,309.22,1
58483194,0,1,CHECK,9588,812,56800,R,26-06-2024 00:00,99477,6,0,0,0,0,0,0,0,0,1,151.18,5,1,151.18,1,USD,27-06-2024 00:00,26-06-2024 00:00,151.18,151.18,1
58483195,0,1,AMEX,9451,767,20141,R,19-11-2015 00:00,67293,4,0,0,0,0,0,0,0,0,1,301.67,5,1,301.67,1,USD,20-11-2015 00:00,19-11-2015 00:00,301.67,301.67,1
58483196,0,1,AMEX,1,2707,85766,S,24-04-2024 00:00,47001,2,0,0,0,0,0,0,0,0,1,475.6,2,1,475.6,1,USD,25-04-2024 00:00,24-04-2024 00:00,475.6,475.6,1
58483197,0,1,AMEX,9451,2347,49925,S,21-02-2020 00:00,94754,8,0,0,0,0,0,0,0,0,1,397.35,3,1,397.35,1,USD,22-02-2020 00:00,21-02-2020 00:00,397.35,397.35,1
58483198,0,1,VISA,9851,4331,70086,S,15-08-2025 00:00,58047,7,0,0,0,0,0,0,0,0,1,488.24,1,1,488.24,1,USD,16-08-2025 00:00,15-08-2025 00:00,488.24,488.24,1
58483199,0,1,GIFT,2,1950,10928,S,21-12-2013 00:00,31481,1,0,0,0,0,0,0,0,0,1,283.01,2,1,283.01,1,USD,22-12-2013 00:00,21-12-2013 00:00,283.01,283.01,1
58483200,0,1,VISA,1,1008,37992,S,13-07-2025 00:00,68508,2,0,0,0,0,0,0,0,0,1,123.29,4,1,123.29,1,USD,14-07-2025 00:00,13-07-2025 00:00,123.29,123.29,1
58483201,0,1,CHECK,9588,2362,65601,R,24-07-2013 00:00,79612,9,0,0,0,0,0,0,0,0,1,434.39,1,1,434.39,1,USD,25-07-2013 00:00,24-07-2013 00:00,434.39,434.39,1
58483202,0,1,DISC,9422,454,99551,S,14-01-2024 00:00,28323,3,0,0,0,0,0,0,0,0,1,229.8,2,1,229.8,1,USD,15-01-2024 00:00,14-01-2024 00:00,229.8,229.8,1
58483203,0,1,VISA,9851,4987,95080,S,23-01-2018 00:00,93665,8,0,0,0,0,0,0,0,0,1,50.76,1,1,50.76,1,USD,24-01-2018 00:00,23-01-2018 00:00,50.76,50.76,1
58483204,0,1,AMEX,2,3877,96039,S,20-11-2022 00:00,14256,7,0,0,0,0,0,0,0,0,1,218.12,5,1,218.12,1,USD,21-11-2022 00:00,20-11-2022 00:00,218.12,218.12,1
58483205,0,1,CHECK,9330,3894,99243,S,07-10-2022 00:00,78580,8,0,0,0,0,0,0,0,0,1,455.72,3,1,455.72,1,USD,08-10-2022 00:00,07-10-2022 00:00,455.72,455.72,1
58483206,0,1,MAST,9422,2994,38095,S,18-11-2021 00:00,76249,3,0,0,0,0,0,0,0,0,1,361.55,4,1,361.55,1,USD,19-11-2021 00:00,18-11-2021 00:00,361.55,361.55,1
58483207,0,1,CASH,9451,1764,15741,S,18-05-2024 00:00,81620,6,0,0,0,0,0,0,0,0,1,127.3,2,1,127.3,1,USD,19-05-2024 00:00,18-05-2024 00:00,127.3,127.3,1
58483208,0,1,DISC,9451,2056,57358,S,17-04-2012 00:00,95904,1,0,0,0,0,0,0,0,0,1,256.59,1,1,256.59,1,USD,18-04-2012 00:00,17-04-2012 00:00,256.59,256.59,1
58483209,0,1,DISC,9451,154,29870,R,19-06-2014 00:00,43455,3,0,0,0,0,0,0,0,0,1,50.01,5,1,50.01,1,USD,20-06-2014 00:00,19-06-2014 00:00,50.01,50.01,1
58483210,0,1,AMEX,1,3023,11160,S,20-06-2020 00:00,64127,1,0,0,0,0,0,0,0,0,1,310.49,5,1,310.49,1,USD,21-06-2020 00:00,20-06-2020 00:00,310.49,310.49,1
58483211,0,1,CASH,9422,4210,69162,S,22-03-2014 00:00,53773,4,0,0,0,0,0,0,0,0,1,198.73,2,1,198.73,1,USD,23-03-2014 00:00,22-03-2014 00:00,198.73,198.73,1
58483212,0,1,CHECK,9451,2893,35388,S,13-07-2014 00:00,45682,4,0,0,0,0,0,0,0,0,1,78.13,4,1,78.13,1,USD,14-07-2014 00:00,13-07-2014 00:00,78.13,78.13,1
58483213,0,1,CHECK,9588,3426,20988,S,24-11-2022 00:00,87687,10,0,0,0,0,0,0,0,0,1,186.36,5,1,186.36,1,USD,25-11-2022 00:00,24-11-2022 00:00,186.36,186.36,1
58483214,0,1,VISA,9851,1495,21763,R,09-10-2016 00:00,64240,5,0,0,0,0,0,0,0,0,1,262.13,4,1,262.13,1,USD,10-10-2016 00:00,09-10-2016 00:00,262.13,262.13,1
