orderid,taxcode,chargetotal,istaxincluded,isoverridden,originalchargeamount,isinformational,isprorated,fulfillmentgroupid,isorderdiscount,isreturncharge,isproratedatsamelevel,chargetypeid,chargedisplayname
122001683,Shipping,0.0,False,False,0.0,False,True,FG2355,False,False,False,Shipping,Shipping
122001684,Shipping,5.99,False,False,5.99,False,True,FG9298,False,False,False,Shipping,Shipping
122001685,Shipping,10.0,False,False,10.0,False,True,FG3892,False,False,False,Shipping,Shipping
122001686,Shipping,5.99,False,False,5.99,False,True,FG4559,False,False,False,Shipping,Shipping
122001687,Shipping,0.0,False,False,0.0,False,True,FG9375,False,False,False,Shipping,Shipping
122001688,Shipping,12.99,False,False,12.99,False,True,FG9133,False,False,False,Shipping,Shipping
122001689,Shipping,0.0,False,False,0.0,False,True,FG8215,False,False,False,Shipping,Shipping
122001690,Shipping,5.99,False,False,5.99,False,True,FG7567,False,False,False,Shipping,Shipping
122001691,Shipping,0.0,False,False,0.0,False,True,FG5884,False,False,False,Shipping,Shipping
122001692,Shipping,0.0,False,False,0.0,False,True,FG3419,False,False,False,Shipping,Shipping
122001693,Shipping,5.99,False,False,5.99,False,True,FG8822,False,False,False,Shipping,Shipping
122001694,Shipping,7.99,False,False,7.99,False,True,FG5995,False,False,False,Shipping,Shipping
122001695,Shipping,7.99,False,False,7.99,False,True,FG2328,False,False,False,Shipping,Shipping
122001696,Shipping,0.0,False,False,0.0,False,True,FG2822,False,False,False,Shipping,Shipping
122001697,Shipping,0.0,False,False,0.0,False,True,FG1889,False,False,False,Shipping,Shipping
122001698,Shipping,10.0,False,False,10.0,False,True,FG8726,False,False,False,Shipping,Shipping
122001699,Shipping,7.99,False,False,7.99,False,True,FG7896,False,False,False,Shipping,Shipping
122001700,Shipping,5.99,False,False,5.99,False,True,FG1950,False,False,False,Shipping,Shipping
122001701,Shipping,7.99,False,False,7.99,False,True,FG8681,False,False,False,Shipping,Shipping
122001702,Shipping,5.99,False,False,5.99,False,True,FG6910,False,False,False,Shipping,Shipping
122001703,Shipping,0.0,False,False,0.0,False,True,FG3887,False,False,False,Shipping,Shipping
122001704,Shipping,10.0,False,False,10.0,False,True,FG3577,False,False,False,Shipping,Shipping
122001705,Shipping,0.0,False,False,0.0,False,True,FG2664,False,False,False,Shipping,Shipping
122001706,Shipping,0.0,False,False,0.0,False,True,FG6747,False,False,False,Shipping,Shipping
122001707,Shipping,0.0,False,False,0.0,False,True,FG4181,False,False,False,Shipping,Shipping
122001708,Shipping,0.0,False,False,0.0,False,True,FG8630,False,False,False,Shipping,Shipping
122001709,Shipping,10.0,False,False,10.0,False,True,FG5671,False,False,False,Shipping,Shipping
122001710,Shipping,12.99,False,False,12.99,False,True,FG9421,False,False,False,Shipping,Shipping
122001711,Shipping,5.99,False,False,5.99,False,True,FG6474,False,False,False,Shipping,Shipping
122001712,Shipping,0.0,False,False,0.0,False,True,FG9096,False,False,False,Shipping,Shipping
122001713,Shipping,7.99,False,False,7.99,False,True,FG3333,False,False,False,Shipping,Shipping
122001714,Shipping,5.99,False,False,5.99,False,True,FG1085,False,False,False,Shipping,Shipping
122001715,Shipping,10.0,False,False,10.0,False,True,FG8408,False,False,False,Shipping,Shipping
122001716,Shipping,7.99,False,False,7.99,False,True,FG9174,False,False,False,Shipping,Shipping
122001717,Shipping,7.99,False,False,7.99,False,True,FG7798,False,False,False,Shipping,Shipping
122001718,Shipping,0.0,False,False,0.0,False,True,FG1065,False,False,False,Shipping,Shipping
122001719,Shipping,5.99,False,False,5.99,False,True,FG7407,False,False,False,Shipping,Shipping
122001720,Shipping,0.0,False,False,0.0,False,True,FG6280,False,False,False,Shipping,Shipping
122001721,Shipping,7.99,False,False,7.99,False,True,FG7795,False,False,False,Shipping,Shipping
122001722,Shipping,10.0,False,False,10.0,False,True,FG3531,False,False,False,Shipping,Shipping
122001723,Shipping,0.0,False,False,0.0,False,True,FG7448,False,False,False,Shipping,Shipping
122001724,Shipping,0.0,False,False,0.0,False,True,FG5911,False,False,False,Shipping,Shipping
122001725,Shipping,5.99,False,False,5.99,False,True,FG9675,False,False,False,Shipping,Shipping
122001726,Shipping,0.0,False,False,0.0,False,True,FG9144,False,False,False,Shipping,Shipping
122001727,Shipping,5.99,False,False,5.99,False,True,FG4765,False,False,False,Shipping,Shipping
122001728,Shipping,12.99,False,False,12.99,False,True,FG2136,False,False,False,Shipping,Shipping
122001729,Shipping,5.99,False,False,5.99,False,True,FG4046,False,False,False,Shipping,Shipping
122001730,Shipping,7.99,False,False,7.99,False,True,FG6702,False,False,False,Shipping,Shipping
122001731,Shipping,0.0,False,False,0.0,False,True,FG8394,False,False,False,Shipping,Shipping
122001732,Shipping,7.99,False,False,7.99,False,True,FG6176,False,False,False,Shipping,Shipping
122001733,Shipping,0.0,False,False,0.0,False,True,FG2368,False,False,False,Shipping,Shipping
122001734,Shipping,5.99,False,False,5.99,False,True,FG2318,False,False,False,Shipping,Shipping
122001735,Shipping,12.99,False,False,12.99,False,True,FG1773,False,False,False,Shipping,Shipping
122001736,Shipping,10.0,False,False,10.0,False,True,FG7472,False,False,False,Shipping,Shipping
122001737,Shipping,10.0,False,False,10.0,False,True,FG4830,False,False,False,Shipping,Shipping
122001738,Shipping,12.99,False,False,12.99,False,True,FG7306,False,False,False,Shipping,Shipping
122001739,Shipping,7.99,False,False,7.99,False,True,FG9773,False,False,False,Shipping,Shipping
122001740,Shipping,10.0,False,False,10.0,False,True,FG2942,False,False,False,Shipping,Shipping
122001741,Shipping,0.0,False,False,0.0,False,True,FG8934,False,False,False,Shipping,Shipping
122001742,Shipping,7.99,False,False,7.99,False,True,FG6051,False,False,False,Shipping,Shipping
122001743,Shipping,12.99,False,False,12.99,False,True,FG5528,False,False,False,Shipping,Shipping
122001744,Shipping,0.0,False,False,0.0,False,True,FG2426,False,False,False,Shipping,Shipping
122001745,Shipping,7.99,False,False,7.99,False,True,FG6639,False,False,False,Shipping,Shipping
122001746,Shipping,0.0,False,False,0.0,False,True,FG3499,False,False,False,Shipping,Shipping
122001747,Shipping,7.99,False,False,7.99,False,True,FG2923,False,False,False,Shipping,Shipping
122001748,Shipping,0.0,False,False,0.0,False,True,FG1491,False,False,False,Shipping,Shipping
122001749,Shipping,12.99,False,False,12.99,False,True,FG6854,False,False,False,Shipping,Shipping
122001750,Shipping,12.99,False,False,12.99,False,True,FG7417,False,False,False,Shipping,Shipping
122001751,Shipping,7.99,False,False,7.99,False,True,FG7658,False,False,False,Shipping,Shipping
122001752,Shipping,5.99,False,False,5.99,False,True,FG7578,False,False,False,Shipping,Shipping
122001753,Shipping,0.0,False,False,0.0,False,True,FG1201,False,False,False,Shipping,Shipping
122001754,Shipping,10.0,False,False,10.0,False,True,FG7473,False,False,False,Shipping,Shipping
122001755,Shipping,0.0,False,False,0.0,False,True,FG1496,False,False,False,Shipping,Shipping
122001756,Shipping,5.99,False,False,5.99,False,True,FG3273,False,False,False,Shipping,Shipping
122001757,Shipping,10.0,False,False,10.0,False,True,FG3668,False,False,False,Shipping,Shipping
122001758,Shipping,0.0,False,False,0.0,False,True,FG3880,False,False,False,Shipping,Shipping
122001759,Shipping,7.99,False,False,7.99,False,True,FG5229,False,False,False,Shipping,Shipping
122001760,Shipping,0.0,False,False,0.0,False,True,FG9239,False,False,False,Shipping,Shipping
122001761,Shipping,7.99,False,False,7.99,False,True,FG2812,False,False,False,Shipping,Shipping
122001762,Shipping,7.99,False,False,7.99,False,True,FG4557,False,False,False,Shipping,Shipping
122001763,Shipping,7.99,False,False,7.99,False,True,FG2861,False,False,False,Shipping,Shipping
122001764,Shipping,12.99,False,False,12.99,False,True,FG6257,False,False,False,Shipping,Shipping
122001765,Shipping,0.0,False,False,0.0,False,True,FG3122,False,False,False,Shipping,Shipping
122001766,Shipping,5.99,False,False,5.99,False,True,FG2317,False,False,False,Shipping,Shipping
122001767,Shipping,12.99,False,False,12.99,False,True,FG1897,False,False,False,Shipping,Shipping
122001768,Shipping,5.99,False,False,5.99,False,True,FG1128,False,False,False,Shipping,Shipping
122001769,Shipping,10.0,False,False,10.0,False,True,FG8340,False,False,False,Shipping,Shipping
122001770,Shipping,0.0,False,False,0.0,False,True,FG8524,False,False,False,Shipping,Shipping
122001771,Shipping,5.99,False,False,5.99,False,True,FG2208,False,False,False,Shipping,Shipping
122001772,Shipping,10.0,False,False,10.0,False,True,FG8607,False,False,False,Shipping,Shipping
122001773,Shipping,0.0,False,False,0.0,False,True,FG8455,False,False,False,Shipping,Shipping
122001774,Shipping,12.99,False,False,12.99,False,True,FG4692,False,False,False,Shipping,Shipping
122001775,Shipping,0.0,False,False,0.0,False,True,FG1809,False,False,False,Shipping,Shipping
122001776,Shipping,5.99,False,False,5.99,False,True,FG9851,False,False,False,Shipping,Shipping
122001777,Shipping,0.0,False,False,0.0,False,True,FG3799,False,False,False,Shipping,Shipping
122001778,Shipping,10.0,False,False,10.0,False,True,FG5025,False,False,False,Shipping,Shipping
122001779,Shipping,5.99,False,False,5.99,False,True,FG5875,False,False,False,Shipping,Shipping
122001780,Shipping,10.0,False,False,10.0,False,True,FG9146,False,False,False,Shipping,Shipping
122001781,Shipping,0.0,False,False,0.0,False,True,FG5395,False,False,False,Shipping,Shipping
122001782,Shipping,10.0,False,False,10.0,False,True,FG1014,False,False,False,Shipping,Shipping
122001783,Shipping,12.99,False,False,12.99,False,True,FG5666,False,False,False,Shipping,Shipping
122001784,Shipping,0.0,False,False,0.0,False,True,FG9439,False,False,False,Shipping,Shipping
122001785,Shipping,0.0,False,False,0.0,False,True,FG6606,False,False,False,Shipping,Shipping
122001786,Shipping,7.99,False,False,7.99,False,True,FG9721,False,False,False,Shipping,Shipping
122001787,Shipping,12.99,False,False,12.99,False,True,FG2246,False,False,False,Shipping,Shipping
122001788,Shipping,7.99,False,False,7.99,False,True,FG3068,False,False,False,Shipping,Shipping
122001789,Shipping,0.0,False,False,0.0,False,True,FG9036,False,False,False,Shipping,Shipping
122001790,Shipping,7.99,False,False,7.99,False,True,FG2435,False,False,False,Shipping,Shipping
122001791,Shipping,10.0,False,False,10.0,False,True,FG3991,False,False,False,Shipping,Shipping
122001792,Shipping,0.0,False,False,0.0,False,True,FG3802,False,False,False,Shipping,Shipping
122001793,Shipping,7.99,False,False,7.99,False,True,FG6975,False,False,False,Shipping,Shipping
122001794,Shipping,0.0,False,False,0.0,False,True,FG5156,False,False,False,Shipping,Shipping
122001795,Shipping,12.99,False,False,12.99,False,True,FG9589,False,False,False,Shipping,Shipping
122001796,Shipping,7.99,False,False,7.99,False,True,FG3463,False,False,False,Shipping,Shipping
122001797,Shipping,7.99,False,False,7.99,False,True,FG7942,False,False,False,Shipping,Shipping
122001798,Shipping,0.0,False,False,0.0,False,True,FG5440,False,False,False,Shipping,Shipping
122001799,Shipping,12.99,False,False,12.99,False,True,FG8074,False,False,False,Shipping,Shipping
122001800,Shipping,10.0,False,False,10.0,False,True,FG7962,False,False,False,Shipping,Shipping
122001801,Shipping,12.99,False,False,12.99,False,True,FG1128,False,False,False,Shipping,Shipping
122001802,Shipping,0.0,False,False,0.0,False,True,FG8011,False,False,False,Shipping,Shipping
122001803,Shipping,10.0,False,False,10.0,False,True,FG2319,False,False,False,Shipping,Shipping
122001804,Shipping,0.0,False,False,0.0,False,True,FG4499,False,False,False,Shipping,Shipping
122001805,Shipping,0.0,False,False,0.0,False,True,FG1997,False,False,False,Shipping,Shipping
122001806,Shipping,10.0,False,False,10.0,False,True,FG6685,False,False,False,Shipping,Shipping
122001807,Shipping,12.99,False,False,12.99,False,True,FG4330,False,False,False,Shipping,Shipping
122001808,Shipping,12.99,False,False,12.99,False,True,FG8715,False,False,False,Shipping,Shipping
122001809,Shipping,10.0,False,False,10.0,False,True,FG2472,False,False,False,Shipping,Shipping
122001810,Shipping,7.99,False,False,7.99,False,True,FG7858,False,False,False,Shipping,Shipping
122001811,Shipping,10.0,False,False,10.0,False,True,FG8777,False,False,False,Shipping,Shipping
122001812,Shipping,10.0,False,False,10.0,False,True,FG3515,False,False,False,Shipping,Shipping
122001813,Shipping,0.0,False,False,0.0,False,True,FG3942,False,False,False,Shipping,Shipping
122001814,Shipping,0.0,False,False,0.0,False,True,FG1355,False,False,False,Shipping,Shipping
122001815,Shipping,5.99,False,False,5.99,False,True,FG6020,False,False,False,Shipping,Shipping
122001816,Shipping,7.99,False,False,7.99,False,True,FG5171,False,False,False,Shipping,Shipping
122001817,Shipping,0.0,False,False,0.0,False,True,FG3274,False,False,False,Shipping,Shipping
122001818,Shipping,7.99,False,False,7.99,False,True,FG5015,False,False,False,Shipping,Shipping
122001819,Shipping,5.99,False,False,5.99,False,True,FG5392,False,False,False,Shipping,Shipping
122001820,Shipping,5.99,False,False,5.99,False,True,FG4990,False,False,False,Shipping,Shipping
122001821,Shipping,7.99,False,False,7.99,False,True,FG2340,False,False,False,Shipping,Shipping
122001822,Shipping,12.99,False,False,12.99,False,True,FG6015,False,False,False,Shipping,Shipping
122001823,Shipping,0.0,False,False,0.0,False,True,FG8062,False,False,False,Shipping,Shipping
122001824,Shipping,12.99,False,False,12.99,False,True,FG4987,False,False,False,Shipping,Shipping
122001825,Shipping,0.0,False,False,0.0,False,True,FG9018,False,False,False,Shipping,Shipping
122001826,Shipping,5.99,False,False,5.99,False,True,FG3207,False,False,False,Shipping,Shipping
122001827,Shipping,0.0,False,False,0.0,False,True,FG9113,False,False,False,Shipping,Shipping
122001828,Shipping,0.0,False,False,0.0,False,True,FG8144,False,False,False,Shipping,Shipping
122001829,Shipping,5.99,False,False,5.99,False,True,FG9966,False,False,False,Shipping,Shipping
122001830,Shipping,7.99,False,False,7.99,False,True,FG4355,False,False,False,Shipping,Shipping
122001831,Shipping,0.0,False,False,0.0,False,True,FG7705,False,False,False,Shipping,Shipping
122001832,Shipping,5.99,False,False,5.99,False,True,FG8130,False,False,False,Shipping,Shipping
122001833,Shipping,7.99,False,False,7.99,False,True,FG8098,False,False,False,Shipping,Shipping
122001834,Shipping,0.0,False,False,0.0,False,True,FG3335,False,False,False,Shipping,Shipping
122001835,Shipping,0.0,False,False,0.0,False,True,FG5346,False,False,False,Shipping,Shipping
122001836,Shipping,7.99,False,False,7.99,False,True,FG1835,False,False,False,Shipping,Shipping
122001837,Shipping,5.99,False,False,5.99,False,True,FG3765,False,False,False,Shipping,Shipping
122001838,Shipping,10.0,False,False,10.0,False,True,FG9756,False,False,False,Shipping,Shipping
122001839,Shipping,10.0,False,False,10.0,False,True,FG7610,False,False,False,Shipping,Shipping
122001840,Shipping,12.99,False,False,12.99,False,True,FG4991,False,False,False,Shipping,Shipping
122001841,Shipping,12.99,False,False,12.99,False,True,FG3846,False,False,False,Shipping,Shipping
122001842,Shipping,10.0,False,False,10.0,False,True,FG3111,False,False,False,Shipping,Shipping
122001843,Shipping,0.0,False,False,0.0,False,True,FG3391,False,False,False,Shipping,Shipping
122001844,Shipping,5.99,False,False,5.99,False,True,FG4522,False,False,False,Shipping,Shipping
122001845,Shipping,0.0,False,False,0.0,False,True,FG2703,False,False,False,Shipping,Shipping
122001846,Shipping,0.0,False,False,0.0,False,True,FG8268,False,False,False,Shipping,Shipping
122001847,Shipping,10.0,False,False,10.0,False,True,FG7967,False,False,False,Shipping,Shipping
122001848,Shipping,5.99,False,False,5.99,False,True,FG5512,False,False,False,Shipping,Shipping
122001849,Shipping,5.99,False,False,5.99,False,True,FG7731,False,False,False,Shipping,Shipping
122001850,Shipping,12.99,False,False,12.99,False,True,FG1891,False,False,False,Shipping,Shipping
122001851,Shipping,5.99,False,False,5.99,False,True,FG6805,False,False,False,Shipping,Shipping
122001852,Shipping,12.99,False,False,12.99,False,True,FG7567,False,False,False,Shipping,Shipping
122001853,Shipping,10.0,False,False,10.0,False,True,FG1252,False,False,False,Shipping,Shipping
122001854,Shipping,0.0,False,False,0.0,False,True,FG8328,False,False,False,Shipping,Shipping
122001855,Shipping,0.0,False,False,0.0,False,True,FG2647,False,False,False,Shipping,Shipping
122001856,Shipping,5.99,False,False,5.99,False,True,FG9686,False,False,False,Shipping,Shipping
