inc_id,scan_id,producttype,details,chest,height,inseamleft,inseamright,neck,outseamleft,outseamright,overarmcircumference,seatmeasurement,shirtwaist,sleeveleft,sleeveright,trouserwaist,load_filename,process_date,load_timestamp,version,brand,year,month,thighleft,wristleft,shoulderwidth,wristright,thighright,overarm,chestcb,bicepleft,hipscb,bicepright,waist,stomach
1653,14db436e-70c0-4128-809e-3308a8754051,Denim,"Waist: 54 , Inseam: 34",48.11,69.9,33.8,34.15,18.15,42.86,40.69,52.21,48.02,53.49,36.31,35.45,53.03,scanId-14db436e-70c0-4128-809e-3308a8754051-dxl-custom-measures-version-1.5.2_06_09_2025.json,07-09-2025,15:44.3,1.5.2,Polo Ralph Lauren,2025,9,29.83,8.26,20.55,7.9,27.25,58.77,51.09,15.04,53.64,16.18,54.61,46.77
1654,7ec9a7fa-cae1-4717-ba7a-a634158cb1b6,Shorts,"Waist: 52 , Inseam: 32",53.31,78.53,31.96,31.83,18.99,43.52,42.68,53.92,48.67,52.08,35.3,34.46,51.09,scanId-7ec9a7fa-cae1-4717-ba7a-a634158cb1b6-dxl-custom-measures-version-1.5.2_10_04_2024.json,11-04-2024,31:31.1,1.5.2,Brooks Brothers,2024,4,24.55,6.74,21.39,7.21,28.33,53.02,46.59,13.05,50.41,13.45,51.14,47.39
1655,7ec9a7fa-cae1-4717-ba7a-a634158cb1b6,Shorts,"Waist: 48 , Inseam: 32",53.21,73.05,32.48,31.74,17.71,40.35,41.76,57.7,51.66,55.8,33.89,33.14,47.34,scanId-7ec9a7fa-cae1-4717-ba7a-a634158cb1b6-dxl-custom-measures-version-1.5.2_10_04_2024.json,11-04-2024,31:31.1,1.5.2,Polo Ralph Lauren,2024,4,28.63,6.77,18.59,7.62,26.2,59.98,44.0,16.52,48.08,16.88,47.24,55.67
1656,3664f5ff-b05d-4598-a999-2a2c972eb9a1,Dress Pants,"Waist: 48 , Inseam: 33",50.35,79.09,32.55,33.02,18.51,43.23,45.91,60.96,49.46,53.94,35.02,35.52,47.48,scanId-3664f5ff-b05d-4598-a999-2a2c972eb9a1-dxl-custom-measures-version-1.5.2_09_04_2025.json,10-04-2025,55:30.1,1.5.2,7 for All Man Kind,2025,4,25.83,6.68,21.52,7.52,28.93,59.19,50.16,15.91,48.36,13.54,47.57,49.81
1657,0da916bc-939f-4d89-97db-b8e7bda6e791,Denim,"Waist: 44 , Inseam: 34",48.56,75.89,33.61,33.78,19.7,41.76,39.84,53.65,47.29,52.62,35.05,36.68,43.37,scanId-0da916bc-939f-4d89-97db-b8e7bda6e791-dxl-custom-measures-version-1.5.2_28_01_2024.json,29-01-2024,14:13.9,1.5.2,Polo Ralph Lauren,2024,1,26.96,6.9,19.48,6.7,28.25,57.74,46.22,16.98,49.77,14.73,44.83,48.77
1658,49919c40-ed57-4a26-a5db-66bdc7a85789,Shorts,"Waist: 52 , Inseam: 32",59.32,71.17,31.63,31.58,17.44,39.09,43.52,52.95,52.86,55.34,34.06,35.7,51.03,scanId-49919c40-ed57-4a26-a5db-66bdc7a85789-dxl-custom-measures-version-1.5.2_04_10_2025.json,05-10-2025,42:38.3,1.5.2,Brooks Brothers,2025,10,25.26,7.93,18.81,8.09,26.52,50.66,45.42,15.65,44.78,14.45,51.09,53.17
1659,49919c40-ed57-4a26-a5db-66bdc7a85789,Denim,"Waist: 42 , Inseam: 36",54.12,78.61,36.35,36.11,19.86,43.38,42.88,53.7,50.55,51.62,35.66,34.12,41.66,scanId-49919c40-ed57-4a26-a5db-66bdc7a85789-dxl-custom-measures-version-1.5.2_04_10_2025.json,05-10-2025,42:38.3,1.5.2,7 for All Man Kind,2025,10,27.68,7.13,20.1,8.1,29.83,53.79,45.46,16.5,49.93,14.42,42.74,51.44
1660,069fbdd2-25dc-480f-8243-37d6dea6603f,Casual Pants,"Waist: 40 , Inseam: 32",50.54,68.82,31.85,31.72,18.64,45.94,42.79,54.64,50.11,55.41,35.24,36.94,40.1,scanId-069fbdd2-25dc-480f-8243-37d6dea6603f-dxl-custom-measures-version-1.5.2_18_10_2024.json,19-10-2024,18:22.6,1.5.2,Brooks Brothers,2024,10,29.06,6.57,18.41,6.84,25.15,59.26,46.26,15.34,48.73,16.16,39.05,53.43
1661,069fbdd2-25dc-480f-8243-37d6dea6603f,Denim,"Waist: 56 , Inseam: 33",59.95,74.71,32.96,33.4,18.42,44.32,38.6,55.7,55.24,57.25,36.86,36.44,55.29,scanId-069fbdd2-25dc-480f-8243-37d6dea6603f-dxl-custom-measures-version-1.5.2_18_10_2024.json,19-10-2024,18:22.6,1.5.2,Brooks Brothers,2024,10,29.23,8.0,21.45,7.24,28.57,52.28,48.44,13.88,49.73,15.75,55.15,52.07
1662,069fbdd2-25dc-480f-8243-37d6dea6603f,Dress Pants,"Waist: 48 , Inseam: 28",50.76,70.65,27.86,27.81,16.52,41.83,41.36,57.54,51.29,51.0,34.83,35.47,48.9,scanId-069fbdd2-25dc-480f-8243-37d6dea6603f-dxl-custom-measures-version-1.5.2_18_10_2024.json,19-10-2024,18:22.6,1.5.2,Tommy Hilfiger,2024,10,28.78,7.49,18.99,7.32,27.95,54.83,42.77,15.29,47.94,15.83,47.4,51.95
1663,c9ff6d20-82a6-480e-9908-c9407534e8b4,Denim,"Waist: 54 , Inseam: 30",48.52,68.89,29.65,30.01,18.85,44.94,45.4,53.79,54.84,52.25,36.77,33.72,54.92,scanId-c9ff6d20-82a6-480e-9908-c9407534e8b4-dxl-custom-measures-version-1.5.2_21_06_2024.json,22-06-2024,41:19.8,1.5.2,Tommy Hilfiger,2024,6,28.15,7.94,19.55,6.77,24.77,52.86,42.85,15.27,52.36,14.28,54.07,53.0
1664,c9ff6d20-82a6-480e-9908-c9407534e8b4,Denim,"Waist: 52 , Inseam: 34",56.96,76.44,33.77,34.25,18.0,41.32,43.56,59.39,51.41,54.9,34.07,34.38,52.7,scanId-c9ff6d20-82a6-480e-9908-c9407534e8b4-dxl-custom-measures-version-1.5.2_21_06_2024.json,22-06-2024,41:19.8,1.5.2,Brooks Brothers,2024,6,29.1,7.32,21.15,8.02,28.73,57.2,43.89,16.55,53.26,13.09,52.74,56.57
1665,3d1404e1-0f65-4b32-9a2b-c036d08c8b09,Shorts,"Waist: 54 , Inseam: 34",56.55,77.54,34.36,34.44,18.98,45.0,43.02,60.95,49.93,50.68,33.25,35.03,54.74,scanId-3d1404e1-0f65-4b32-9a2b-c036d08c8b09-dxl-custom-measures-version-1.5.2_14_10_2025.json,15-10-2025,49:31.6,1.5.2,Calvin Klein,2025,10,27.76,7.62,18.53,7.16,27.8,50.13,50.66,15.17,51.87,15.23,54.36,55.76
1666,8c83a9b8-0842-4661-b457-8223c8200bd4,Casual Pants,"Waist: 44 , Inseam: 30",57.21,72.38,30.02,29.99,19.69,39.04,43.41,52.37,49.58,56.78,35.14,34.81,44.76,scanId-8c83a9b8-0842-4661-b457-8223c8200bd4-dxl-custom-measures-version-1.5.2_04_11_2025.json,05-11-2025,15:11.9,1.5.2,Tommy Hilfiger,2025,11,27.4,7.08,21.16,7.88,28.74,53.61,47.29,15.83,47.48,14.59,44.93,49.66
1667,8c83a9b8-0842-4661-b457-8223c8200bd4,Dress Pants,"Waist: 48 , Inseam: 28",52.62,79.2,28.2,27.73,18.67,43.15,44.42,60.52,48.84,48.58,34.89,35.69,48.42,scanId-8c83a9b8-0842-4661-b457-8223c8200bd4-dxl-custom-measures-version-1.5.2_04_11_2025.json,05-11-2025,15:11.9,1.5.2,7 for All Man Kind,2025,11,29.92,7.77,19.85,7.49,29.26,51.15,46.94,15.15,53.45,15.88,47.25,55.15
1668,9d776f0e-219f-4362-a30f-07066ca85e0d,Casual Pants,"Waist: 38 , Inseam: 28",59.27,79.39,28.43,28.24,16.91,44.29,44.75,61.27,49.0,54.13,36.0,36.51,37.35,scanId-9d776f0e-219f-4362-a30f-07066ca85e0d-dxl-custom-measures-version-1.5.2_24_11_2024.json,25-11-2024,14:52.7,1.5.2,Brooks Brothers,2024,11,26.98,7.72,18.53,7.86,27.22,54.53,51.73,13.76,47.7,13.14,38.76,53.99
1669,de93c1bf-1b81-485d-aea3-b57e8d053323,Shorts,"Waist: 56 , Inseam: 36",51.32,78.73,36.1,36.41,17.55,41.4,40.59,61.86,55.38,52.76,34.3,35.98,55.56,scanId-de93c1bf-1b81-485d-aea3-b57e8d053323-dxl-custom-measures-version-1.5.2_19_07_2025.json,20-07-2025,13:12.4,1.5.2,Tommy Hilfiger,2025,7,28.09,7.45,19.88,6.87,27.87,51.14,49.95,14.78,46.44,16.52,55.85,53.52
1670,de93c1bf-1b81-485d-aea3-b57e8d053323,Shorts,"Waist: 52 , Inseam: 30",50.81,78.04,30.4,30.23,19.84,41.17,39.51,61.73,47.91,50.86,36.42,35.53,51.33,scanId-de93c1bf-1b81-485d-aea3-b57e8d053323-dxl-custom-measures-version-1.5.2_19_07_2025.json,20-07-2025,13:12.4,1.5.2,Calvin Klein,2025,7,28.91,7.08,18.39,8.11,27.74,58.24,47.28,16.81,51.89,14.31,52.69,48.44
1671,3d6ac973-1490-42a4-b5c9-ce25c118aa57,Casual Pants,"Waist: 44 , Inseam: 28",48.59,74.61,27.91,27.94,16.81,41.05,41.69,60.9,52.76,53.66,34.77,33.89,43.06,scanId-3d6ac973-1490-42a4-b5c9-ce25c118aa57-dxl-custom-measures-version-1.5.2_16_11_2025.json,17-11-2025,43:16.7,1.5.2,Tommy Hilfiger,2025,11,29.95,7.38,20.88,7.24,29.44,58.8,50.48,13.8,49.9,14.3,44.29,57.61
1672,97965f3a-88f6-4504-92fe-88a0b6b40042,Dress Pants,"Waist: 38 , Inseam: 32",51.23,69.87,31.91,31.5,18.04,43.59,39.86,58.53,47.08,52.68,34.29,36.03,37.39,scanId-97965f3a-88f6-4504-92fe-88a0b6b40042-dxl-custom-measures-version-1.5.2_08_06_2025.json,09-06-2025,56:36.5,1.5.2,Calvin Klein,2025,6,26.91,6.92,19.86,8.2,29.48,54.2,51.53,16.73,48.08,16.41,37.58,54.38
1673,97965f3a-88f6-4504-92fe-88a0b6b40042,Casual Pants,"Waist: 40 , Inseam: 33",54.62,74.2,32.84,33.32,19.66,40.12,40.43,55.22,47.53,53.85,33.94,33.58,39.35,scanId-97965f3a-88f6-4504-92fe-88a0b6b40042-dxl-custom-measures-version-1.5.2_08_06_2025.json,09-06-2025,56:36.5,1.5.2,Calvin Klein,2025,6,29.67,7.33,19.76,6.74,27.56,56.4,42.7,15.14,45.63,13.77,39.24,52.99
1674,97965f3a-88f6-4504-92fe-88a0b6b40042,Casual Pants,"Waist: 38 , Inseam: 34",57.37,77.19,33.77,34.18,17.22,39.52,45.67,53.82,51.89,50.14,34.59,35.44,38.28,scanId-97965f3a-88f6-4504-92fe-88a0b6b40042-dxl-custom-measures-version-1.5.2_08_06_2025.json,09-06-2025,56:36.5,1.5.2,Calvin Klein,2025,6,27.65,6.83,19.92,7.79,25.41,51.43,43.8,16.76,44.55,15.34,38.17,52.5
1675,d2b8d0dc-1608-428c-b241-d13962038a66,Shorts,"Waist: 46 , Inseam: 32",56.88,75.12,31.94,32.02,18.14,38.96,40.32,58.39,49.66,49.66,35.03,35.91,45.54,scanId-d2b8d0dc-1608-428c-b241-d13962038a66-dxl-custom-measures-version-1.5.2_20_02_2025.json,21-02-2025,46:20.5,1.5.2,Brooks Brothers,2025,2,27.19,7.09,20.2,8.06,29.07,57.52,42.07,14.48,45.33,15.78,46.03,56.41
1676,bb98d925-fdab-4e6e-a7a7-9a49604556e0,Casual Pants,"Waist: 40 , Inseam: 34",53.84,72.3,34.25,34.4,16.59,43.48,39.1,61.53,46.24,48.83,36.24,33.4,39.83,scanId-bb98d925-fdab-4e6e-a7a7-9a49604556e0-dxl-custom-measures-version-1.5.2_05_08_2025.json,06-08-2025,22:49.5,1.5.2,Calvin Klein,2025,8,27.39,6.65,21.41,7.11,27.77,56.81,46.19,13.43,46.74,16.42,40.36,51.99
1677,bb98d925-fdab-4e6e-a7a7-9a49604556e0,Dress Pants,"Waist: 42 , Inseam: 30",52.41,79.94,29.56,30.02,17.47,42.94,41.59,54.92,48.23,51.5,35.03,35.02,42.81,scanId-bb98d925-fdab-4e6e-a7a7-9a49604556e0-dxl-custom-measures-version-1.5.2_05_08_2025.json,06-08-2025,22:49.5,1.5.2,Calvin Klein,2025,8,25.74,7.93,18.48,8.0,26.07,57.15,42.83,16.28,53.32,14.96,42.0,56.75
1678,a6adcfbe-6235-4133-b006-37a36570f5d5,Denim,"Waist: 48 , Inseam: 33",54.14,70.56,32.86,33.03,19.35,41.72,40.16,56.25,55.29,49.06,36.16,34.65,48.45,scanId-a6adcfbe-6235-4133-b006-37a36570f5d5-dxl-custom-measures-version-1.5.2_01_02_2025.json,02-02-2025,52:59.3,1.5.2,Tommy Hilfiger,2025,2,25.16,8.17,18.29,8.35,28.56,52.41,47.94,16.09,52.21,14.09,48.1,55.38
1679,82c1addd-c9ca-42d0-bf38-8d4b8228af5e,Shorts,"Waist: 54 , Inseam: 34",52.53,72.13,33.65,33.54,16.04,43.26,40.02,59.37,48.43,50.66,36.51,36.26,54.63,scanId-82c1addd-c9ca-42d0-bf38-8d4b8228af5e-dxl-custom-measures-version-1.5.2_25_07_2025.json,26-07-2025,30:41.9,1.5.2,Brooks Brothers,2025,7,25.85,8.24,20.3,6.59,24.62,54.8,48.53,15.71,50.77,15.37,54.57,53.26
1680,82c1addd-c9ca-42d0-bf38-8d4b8228af5e,Dress Pants,"Waist: 54 , Inseam: 34",56.26,73.5,34.38,33.93,16.2,41.97,42.44,54.39,52.77,56.15,36.98,33.71,54.23,scanId-82c1addd-c9ca-42d0-bf38-8d4b8228af5e-dxl-custom-measures-version-1.5.2_25_07_2025.json,26-07-2025,30:41.9,1.5.2,Polo Ralph Lauren,2025,7,24.44,6.64,21.31,7.01,25.13,56.67,45.53,13.89,50.45,15.52,54.46,54.79
1681,17e39f2f-23ca-4e1c-8e65-3352537c0ed4,Denim,"Waist: 56 , Inseam: 32",52.59,74.36,31.54,32.1,16.12,38.57,44.28,59.39,52.78,54.43,33.65,36.56,56.7,scanId-17e39f2f-23ca-4e1c-8e65-3352537c0ed4-dxl-custom-measures-version-1.5.2_13_11_2025.json,14-11-2025,51:37.5,1.5.2,7 for All Man Kind,2025,11,28.83,8.33,20.91,7.31,29.12,58.0,45.6,13.48,53.12,14.08,55.76,52.37
1682,60ec17b6-db4b-4f82-b219-496ea4a345a3,Denim,"Waist: 54 , Inseam: 34",48.72,72.43,34.29,34.41,19.98,43.0,39.9,57.54,48.91,55.35,36.21,33.77,53.85,scanId-60ec17b6-db4b-4f82-b219-496ea4a345a3-dxl-custom-measures-version-1.5.2_19_04_2024.json,20-04-2024,15:53.9,1.5.2,Tommy Hilfiger,2024,4,27.49,6.76,20.98,7.08,25.51,57.51,43.59,16.65,44.07,15.73,54.6,50.84
1683,a429650b-dec1-444c-9a23-94b6d0268084,Shorts,"Waist: 46 , Inseam: 30",52.43,79.92,29.74,30.38,18.93,42.75,43.86,56.86,54.1,51.0,36.54,35.85,45.98,scanId-a429650b-dec1-444c-9a23-94b6d0268084-dxl-custom-measures-version-1.5.2_25_03_2024.json,26-03-2024,30:45.6,1.5.2,Calvin Klein,2024,3,24.66,7.02,19.02,7.25,24.14,56.85,51.44,16.38,49.67,13.73,45.8,54.26
1684,a429650b-dec1-444c-9a23-94b6d0268084,Casual Pants,"Waist: 48 , Inseam: 34",56.24,77.81,33.54,33.6,16.19,45.53,40.64,61.88,52.75,50.63,33.34,35.15,48.09,scanId-a429650b-dec1-444c-9a23-94b6d0268084-dxl-custom-measures-version-1.5.2_25_03_2024.json,26-03-2024,30:45.6,1.5.2,Calvin Klein,2024,3,29.56,7.78,18.82,8.25,29.21,58.43,42.28,13.49,47.34,16.3,47.59,50.33
1685,a429650b-dec1-444c-9a23-94b6d0268084,Denim,"Waist: 40 , Inseam: 28",53.97,77.63,28.07,27.5,18.99,45.84,44.52,53.7,52.38,48.56,33.79,34.09,40.99,scanId-a429650b-dec1-444c-9a23-94b6d0268084-dxl-custom-measures-version-1.5.2_25_03_2024.json,26-03-2024,30:45.6,1.5.2,Brooks Brothers,2024,3,26.82,8.25,19.62,8.2,26.78,52.34,49.73,14.36,52.29,14.88,40.1,50.47
1686,3a4412ec-639c-4512-a8c0-abbafd69e91b,Denim,"Waist: 40 , Inseam: 36",57.86,69.66,35.63,35.64,17.1,43.36,39.21,55.67,55.42,49.66,36.28,35.47,39.12,scanId-3a4412ec-639c-4512-a8c0-abbafd69e91b-dxl-custom-measures-version-1.5.2_02_05_2025.json,03-05-2025,45:16.1,1.5.2,Polo Ralph Lauren,2025,5,28.46,7.53,19.58,7.45,27.69,58.36,51.99,16.41,51.39,15.17,39.67,56.51
1687,d39ba5c9-291e-44d0-8f48-1403c32ad8a6,Casual Pants,"Waist: 54 , Inseam: 34",54.74,68.63,34.13,34.04,17.43,38.33,40.79,55.92,55.55,57.94,35.69,34.29,54.09,scanId-d39ba5c9-291e-44d0-8f48-1403c32ad8a6-dxl-custom-measures-version-1.5.2_25_06_2025.json,26-06-2025,18:40.1,1.5.2,Brooks Brothers,2025,6,24.54,6.86,20.5,6.94,25.28,51.16,51.11,13.96,46.51,14.83,54.01,47.99
1688,d39ba5c9-291e-44d0-8f48-1403c32ad8a6,Casual Pants,"Waist: 38 , Inseam: 32",51.36,79.23,31.72,32.46,18.63,43.21,43.02,61.61,53.33,51.02,35.16,36.05,37.16,scanId-d39ba5c9-291e-44d0-8f48-1403c32ad8a6-dxl-custom-measures-version-1.5.2_25_06_2025.json,26-06-2025,18:40.1,1.5.2,Polo Ralph Lauren,2025,6,28.56,7.53,21.63,6.62,25.74,56.84,43.91,13.17,47.39,15.46,37.4,50.76
1689,d39ba5c9-291e-44d0-8f48-1403c32ad8a6,Shorts,"Waist: 44 , Inseam: 28",58.73,68.24,28.4,27.66,17.95,42.32,44.88,56.26,54.21,55.46,33.11,36.15,43.48,scanId-d39ba5c9-291e-44d0-8f48-1403c32ad8a6-dxl-custom-measures-version-1.5.2_25_06_2025.json,26-06-2025,18:40.1,1.5.2,Tommy Hilfiger,2025,6,24.8,8.33,20.61,7.22,29.75,52.92,46.24,14.86,51.09,13.81,44.21,51.16
1690,7bdc4526-77f4-436d-b2e4-50dd4df9e7b5,Shorts,"Waist: 50 , Inseam: 34",58.73,72.95,33.57,34.44,18.44,41.66,43.29,56.94,46.4,48.45,33.85,33.25,50.94,scanId-7bdc4526-77f4-436d-b2e4-50dd4df9e7b5-dxl-custom-measures-version-1.5.2_30_05_2025.json,31-05-2025,12:37.2,1.5.2,Polo Ralph Lauren,2025,5,28.36,7.2,18.84,7.57,26.39,56.97,51.85,13.53,47.58,14.38,49.08,49.29
1691,a63d8c38-ce7b-46a4-a1b7-2f9d23c93618,Denim,"Waist: 50 , Inseam: 30",49.8,70.77,29.76,29.97,17.08,39.43,39.93,57.15,48.79,48.55,33.52,34.81,50.4,scanId-a63d8c38-ce7b-46a4-a1b7-2f9d23c93618-dxl-custom-measures-version-1.5.2_24_07_2024.json,25-07-2024,18:38.5,1.5.2,Calvin Klein,2024,7,24.78,8.28,19.04,7.51,29.89,54.78,50.46,15.65,51.31,14.4,50.11,48.19
1692,753eaa65-823e-4b33-91a6-ab3028e1d32d,Dress Pants,"Waist: 50 , Inseam: 32",49.96,77.79,32.42,31.6,19.28,42.37,40.85,59.03,48.96,51.81,33.25,36.81,50.3,scanId-753eaa65-823e-4b33-91a6-ab3028e1d32d-dxl-custom-measures-version-1.5.2_15_02_2025.json,16-02-2025,31:31.3,1.5.2,Polo Ralph Lauren,2025,2,29.9,7.58,19.19,7.21,27.98,54.27,49.93,16.72,48.52,15.46,49.34,56.91
1693,753eaa65-823e-4b33-91a6-ab3028e1d32d,Denim,"Waist: 56 , Inseam: 28",58.48,70.3,28.0,27.62,19.86,40.63,41.85,61.89,47.26,49.5,35.1,34.48,55.36,scanId-753eaa65-823e-4b33-91a6-ab3028e1d32d-dxl-custom-measures-version-1.5.2_15_02_2025.json,16-02-2025,31:31.3,1.5.2,Tommy Hilfiger,2025,2,24.55,7.34,18.71,8.16,25.89,57.86,45.33,14.59,46.95,15.12,56.36,51.02
1694,753eaa65-823e-4b33-91a6-ab3028e1d32d,Dress Pants,"Waist: 44 , Inseam: 28",54.08,68.37,28.42,28.01,18.95,44.7,44.56,56.38,47.16,54.15,36.16,33.37,44.5,scanId-753eaa65-823e-4b33-91a6-ab3028e1d32d-dxl-custom-measures-version-1.5.2_15_02_2025.json,16-02-2025,31:31.3,1.5.2,Brooks Brothers,2025,2,29.26,6.87,21.55,7.86,29.15,56.94,47.25,16.44,50.03,15.11,43.0,57.15
1695,6e4c44b1-2e51-4c25-b9e5-e25926494f43,Shorts,"Waist: 52 , Inseam: 36",57.62,72.41,36.34,35.55,17.58,39.81,39.4,55.86,52.32,51.72,36.71,35.99,51.78,scanId-6e4c44b1-2e51-4c25-b9e5-e25926494f43-dxl-custom-measures-version-1.5.2_17_11_2024.json,18-11-2024,10:30.8,1.5.2,Polo Ralph Lauren,2024,11,27.07,7.91,21.28,6.55,28.21,56.6,44.71,13.1,48.16,13.07,51.36,49.38
1696,6e4c44b1-2e51-4c25-b9e5-e25926494f43,Denim,"Waist: 44 , Inseam: 30",54.76,74.61,30.36,30.42,18.66,42.08,39.73,60.26,54.16,54.26,36.93,35.39,44.96,scanId-6e4c44b1-2e51-4c25-b9e5-e25926494f43-dxl-custom-measures-version-1.5.2_17_11_2024.json,18-11-2024,10:30.8,1.5.2,Calvin Klein,2024,11,25.57,6.63,20.97,7.5,25.52,54.48,49.06,16.69,50.82,14.42,43.57,56.68
1697,6e4c44b1-2e51-4c25-b9e5-e25926494f43,Denim,"Waist: 52 , Inseam: 28",59.68,73.32,27.62,28.0,16.78,38.94,45.67,54.84,48.94,54.71,35.95,36.68,51.77,scanId-6e4c44b1-2e51-4c25-b9e5-e25926494f43-dxl-custom-measures-version-1.5.2_17_11_2024.json,18-11-2024,10:30.8,1.5.2,Polo Ralph Lauren,2024,11,27.15,6.62,21.91,7.88,27.81,51.51,43.24,16.79,48.11,16.27,51.2,47.17
1698,836f4f0a-8b3f-42ee-908c-ecf5b57fa0ee,Casual Pants,"Waist: 42 , Inseam: 34",53.55,68.85,33.91,34.05,17.61,44.85,43.83,60.31,46.31,57.64,34.17,35.24,42.63,scanId-836f4f0a-8b3f-42ee-908c-ecf5b57fa0ee-dxl-custom-measures-version-1.5.2_26_07_2024.json,27-07-2024,28:56.6,1.5.2,Brooks Brothers,2024,7,28.91,7.28,20.79,7.88,25.85,54.7,44.39,15.24,44.18,13.77,41.64,52.87
1699,2ad444cf-8373-4af8-aca5-e6790ba86d69,Shorts,"Waist: 54 , Inseam: 33",54.4,76.04,32.6,32.7,16.6,41.91,44.26,56.96,52.33,48.28,36.24,33.82,54.37,scanId-2ad444cf-8373-4af8-aca5-e6790ba86d69-dxl-custom-measures-version-1.5.2_24_06_2025.json,25-06-2025,57:17.1,1.5.2,Polo Ralph Lauren,2025,6,24.18,7.13,18.72,8.1,27.43,52.76,47.88,16.7,47.61,13.92,53.25,52.78
1700,d26bb470-118e-4085-aa7c-2da6db0640ad,Denim,"Waist: 46 , Inseam: 30",56.83,78.84,30.01,30.17,17.78,40.88,41.86,61.13,55.45,57.21,34.39,34.09,45.43,scanId-d26bb470-118e-4085-aa7c-2da6db0640ad-dxl-custom-measures-version-1.5.2_19_11_2024.json,20-11-2024,22:58.4,1.5.2,7 for All Man Kind,2024,11,29.53,8.45,19.89,7.28,27.29,58.11,42.03,13.5,47.33,13.7,45.1,50.26
1701,8cbc8090-9831-41e1-b070-cdebe50f3da7,Casual Pants,"Waist: 44 , Inseam: 33",53.31,77.87,33.48,32.99,16.68,42.63,42.69,60.08,48.46,55.87,35.55,35.32,43.5,scanId-8cbc8090-9831-41e1-b070-cdebe50f3da7-dxl-custom-measures-version-1.5.2_03_01_2024.json,04-01-2024,16:39.1,1.5.2,Calvin Klein,2024,1,25.1,6.63,20.89,6.51,26.69,53.21,49.46,13.41,47.92,14.24,43.48,52.33
1702,1778858f-f2d8-42f6-9417-dcaafa07d36c,Dress Pants,"Waist: 44 , Inseam: 32",53.55,70.43,31.81,31.97,19.28,44.38,38.11,61.68,47.15,58.0,33.59,35.2,43.56,scanId-1778858f-f2d8-42f6-9417-dcaafa07d36c-dxl-custom-measures-version-1.5.2_27_11_2025.json,28-11-2025,34:48.8,1.5.2,Brooks Brothers,2025,11,28.23,6.95,20.04,8.35,28.57,53.93,44.13,15.56,47.68,14.07,44.54,49.3
1703,1778858f-f2d8-42f6-9417-dcaafa07d36c,Denim,"Waist: 52 , Inseam: 28",57.81,71.24,27.61,28.39,19.21,45.92,43.61,57.07,52.28,50.52,35.19,35.75,51.77,scanId-1778858f-f2d8-42f6-9417-dcaafa07d36c-dxl-custom-measures-version-1.5.2_27_11_2025.json,28-11-2025,34:48.8,1.5.2,Tommy Hilfiger,2025,11,29.55,7.39,18.5,8.27,29.53,52.36,47.41,14.64,49.1,13.21,52.05,53.09
1704,1778858f-f2d8-42f6-9417-dcaafa07d36c,Denim,"Waist: 56 , Inseam: 33",53.42,78.07,33.49,32.71,19.55,41.02,43.0,55.95,49.39,54.59,36.25,33.89,56.05,scanId-1778858f-f2d8-42f6-9417-dcaafa07d36c-dxl-custom-measures-version-1.5.2_27_11_2025.json,28-11-2025,34:48.8,1.5.2,Polo Ralph Lauren,2025,11,26.93,6.77,21.42,7.91,29.22,56.57,46.91,15.74,50.38,13.31,56.8,53.38
1705,30a1433e-d5e9-4837-95e8-1a28875abfff,Casual Pants,"Waist: 38 , Inseam: 28",52.91,75.72,27.82,27.63,18.11,40.71,39.27,61.61,50.33,52.57,35.86,35.46,37.33,scanId-30a1433e-d5e9-4837-95e8-1a28875abfff-dxl-custom-measures-version-1.5.2_11_03_2024.json,12-03-2024,41:47.4,1.5.2,Calvin Klein,2024,3,28.48,7.91,20.42,6.89,26.45,54.35,51.37,16.65,53.95,15.18,38.73,54.56
1706,30a1433e-d5e9-4837-95e8-1a28875abfff,Denim,"Waist: 54 , Inseam: 33",54.35,79.72,33.15,33.24,17.81,45.75,40.16,56.86,49.83,52.67,36.54,33.83,53.1,scanId-30a1433e-d5e9-4837-95e8-1a28875abfff-dxl-custom-measures-version-1.5.2_11_03_2024.json,12-03-2024,41:47.4,1.5.2,Tommy Hilfiger,2024,3,24.93,7.36,19.28,7.49,25.59,54.09,48.85,15.91,44.04,14.53,54.81,53.75
1707,30a1433e-d5e9-4837-95e8-1a28875abfff,Shorts,"Waist: 40 , Inseam: 28",58.07,76.97,28.23,28.36,17.69,40.13,39.86,54.7,47.99,49.96,35.34,33.14,40.51,scanId-30a1433e-d5e9-4837-95e8-1a28875abfff-dxl-custom-measures-version-1.5.2_11_03_2024.json,12-03-2024,41:47.4,1.5.2,7 for All Man Kind,2024,3,29.33,6.64,20.89,8.09,26.04,52.37,50.81,15.45,45.64,14.66,39.09,54.25
1708,5336e3d6-3413-48d2-bff1-635937ce16d2,Casual Pants,"Waist: 56 , Inseam: 36",55.54,76.19,36.07,35.78,19.12,44.7,45.07,54.33,48.77,49.06,34.8,33.98,56.75,scanId-5336e3d6-3413-48d2-bff1-635937ce16d2-dxl-custom-measures-version-1.5.2_06_10_2025.json,07-10-2025,34:33.1,1.5.2,Polo Ralph Lauren,2025,10,29.72,8.43,20.69,7.26,27.64,50.12,45.45,14.2,45.54,15.66,55.68,50.21
