invoiceid,invoice_pk,orderid,orderpk,createdtimestamp,cleanuptaskid,errordescription,iserror,publishcount,process,failedamount,fulfillmentdate,sellinglocationid,updatedby,amountprocessed,totalcharges,invoicesubtotal,parentorderid,taxexemptid,totaltaxes,totaldiscounts,publishstatusid,statusid,updatedtimestamp,createdby,invoicetypeid,customerid,orgid,contextid,packageid,invoicetotal,unique_identifier,invoiceadditional,messageid,load_date,update_date
123001829,6227075418918864446,122001829,6773825869760273498,2025-09-14T00:00:00.000,TASK8562,COMPLETED,False,1,COMPLETED,0,2025-09-15T00:00:00.000,LOC6694,user9004@dxlg.com,264.55,12.13,243.39,NONE,TAX002,21.16,13.23,2000,300,2025-09-14T10:00:00.000,system@dxlg.com,STANDARD,CUST11474,dxlg-us,62a4fde0-eb82-4510-9b69-01b95d0e71f2,PKG64520,264.55,82f2cb87-d521-469f-99a8-a4218c4ec63c,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",fa0e32fd-e0fc-4fe0-a918-783928b0fc66,2025-12-05,2025-12-05
123001830,6391901135812375311,122001830,6010814733517474349,2020-04-04T00:00:00.000,TASK8923,COMPLETED,False,3,PROCESSED,0,2020-04-06T00:00:00.000,LOC7261,user2720@dxlg.com,178.37,10.92,164.1,NONE,TAX001,14.27,8.92,2000,200,2020-04-04T03:00:00.000,system@dxlg.com,DEBIT,CUST81052,dxlg-us,5ac6e2c3-3bfe-44a9-b91c-cd0102a547dd,PKG27502,178.37,7ef88cae-ed88-4307-bb55-275a0b9dc175,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",8cb21c68-7aa5-47e9-8435-2966b07ec783,2025-12-05,2025-12-05
123001831,6779452565584001870,122001831,6609563636088022530,2020-03-09T00:00:00.000,TASK1463,SUCCESS,False,1,FINALIZED,0,2020-03-11T00:00:00.000,LOC9536,user7202@dxlg.com,292.94,9.89,269.5,NONE,NONE,23.44,14.65,3000,200,2020-03-09T04:00:00.000,system@dxlg.com,DEBIT,CUST86956,dxlg-us,542a9be3-71cf-4a47-9653-9fce103bfd91,PKG79630,292.94,e1c7925e-c64f-4389-afc4-0465ffe8368a,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",4662e0f1-6335-4f9d-a7e4-fd48291406bf,2025-12-05,2025-12-05
123001832,6829968917452066565,122001832,6472363291341428784,2020-07-14T00:00:00.000,TASK2184,SUCCESS,False,1,PROCESSED,0,2020-07-17T00:00:00.000,LOC3099,user9187@dxlg.com,268.94,6.31,247.42,NONE,TAX002,21.52,13.45,1000,100,2020-07-14T15:00:00.000,system@dxlg.com,DEBIT,CUST32306,dxlg-us,ba79f9f0-94a5-4c03-ae70-8d98b7923859,PKG48373,268.94,fb32c48d-afe3-410e-a397-b0133e828b71,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",7653fc3d-a999-4ea2-b47e-0e9171ccd99e,2025-12-05,2025-12-05
123001833,6530029490875472267,122001833,6659881003547670117,2021-05-31T00:00:00.000,TASK4174,COMPLETED,False,1,FINALIZED,0,2021-06-05T00:00:00.000,LOC1128,user3717@dxlg.com,258.61,7.76,237.92,NONE,TAX002,20.69,12.93,1000,100,2021-05-31T23:00:00.000,system@dxlg.com,STANDARD,CUST79276,dxlg-us,93760b72-90dd-4e60-b4e5-0a6282de5394,PKG52558,258.61,895678ea-5854-4eb4-a611-2ce4eb1b6768,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",091cf20a-5d73-4fa9-a6b2-d5699477ade7,2025-12-05,2025-12-05
123001834,6188277455749860471,122001834,6120546301424966890,2021-11-14T00:00:00.000,TASK8633,SUCCESS,False,2,COMPLETED,0,2021-11-17T00:00:00.000,LOC3602,user3090@dxlg.com,405.02,5.24,372.62,NONE,TAX001,32.4,20.25,2000,300,2021-11-14T04:00:00.000,system@dxlg.com,STANDARD,CUST30596,dxlg-us,167235f7-4a47-4e32-a984-ca66acf416aa,PKG69576,405.02,73289138-1cda-4884-9af7-dfc1a3a3a7db,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",19228446-2c4c-4b41-976d-cc94c87f05a8,2025-12-05,2025-12-05
123001835,6694112477796878440,122001835,6054944194968059811,2022-05-08T00:00:00.000,TASK9970,NONE,False,3,FINALIZED,0,2022-05-12T00:00:00.000,LOC7997,user3775@dxlg.com,292.12,11.15,268.75,NONE,TAX002,23.37,14.61,2000,100,2022-05-08T17:00:00.000,system@dxlg.com,STANDARD,CUST10046,dxlg-us,0fa40a09-0134-4267-95e5-ecd07e1161a7,PKG73423,292.12,dcc3696f-b2c5-4caa-b2be-7f6ff49974b7,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",0588c427-87fb-449e-88ce-a5eb3383350c,2025-12-05,2025-12-05
123001836,6054297726063960936,122001836,6161610829831446147,2022-06-15T00:00:00.000,TASK9267,COMPLETED,False,3,FINALIZED,0,2022-06-20T00:00:00.000,LOC6332,user1704@dxlg.com,350.76,7.91,322.7,NONE,NONE,28.06,17.54,1000,100,2022-06-15T13:00:00.000,system@dxlg.com,STANDARD,CUST52395,dxlg-us,7ac022fd-2593-451a-a732-a31d9d6ac55a,PKG38857,350.76,a5951ff8-d1ac-4b8f-8b2e-2588b68225dc,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",e8f4191a-5b5b-47d0-8469-eec4729aa0e9,2025-12-05,2025-12-05
123001837,6908960838453660418,122001837,6542701214294131337,2023-11-12T00:00:00.000,TASK5141,COMPLETED,False,3,COMPLETED,0,2023-11-14T00:00:00.000,LOC3599,user6068@dxlg.com,69.21,13.43,63.67,NONE,TAX002,5.54,3.46,1000,100,2023-11-12T21:00:00.000,system@dxlg.com,STANDARD,CUST72141,dxlg-us,522e19d2-3b50-4110-baa8-4fd615390b29,PKG68878,69.21,31ad98fc-38dd-4cc9-8dbd-9eb6ee9617e7,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",c01d5bfe-607d-493b-9b25-12d21ef9902d,2025-12-05,2025-12-05
123001839,6912689393512054064,122001839,6820745249589190299,2024-07-22T00:00:00.000,TASK1338,NONE,False,3,PROCESSED,0,2024-07-27T00:00:00.000,LOC6868,user8340@dxlg.com,110.51,6.66,101.67,NONE,TAX002,8.84,5.53,2000,200,2024-07-22T09:00:00.000,system@dxlg.com,STANDARD,CUST82659,dxlg-us,54cbff9f-9a36-4b2d-95c9-8d56a901b3a6,PKG57114,110.51,db59586f-49ff-49fb-82a4-1035f5135c7f,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",caa30916-266a-4dbf-8232-e9304da30e42,2025-12-05,2025-12-05
123001840,6517628281044720991,122001840,6315850659755291814,2020-07-23T00:00:00.000,TASK3947,SUCCESS,False,3,FINALIZED,0,2020-07-28T00:00:00.000,LOC9262,user6883@dxlg.com,75.08,12.13,69.07,NONE,TAX002,6.01,3.75,2000,100,2020-07-23T07:00:00.000,system@dxlg.com,CREDIT,CUST95670,dxlg-us,4aaba0b6-fab2-4a57-9fc7-d39ce08a466b,PKG19482,75.08,03f216a1-7b43-45d5-80ce-28f214bff72d,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",0306437a-283e-4610-b231-7e0a94cc192e,2025-12-05,2025-12-05
123001841,6057189987308633427,122001841,6660276844629348399,2021-12-07T00:00:00.000,TASK2502,SUCCESS,False,1,FINALIZED,0,2021-12-12T00:00:00.000,LOC9590,user5517@dxlg.com,399.08,11.58,367.15,NONE,NONE,31.93,19.95,1000,200,2021-12-07T21:00:00.000,system@dxlg.com,CREDIT,CUST31448,dxlg-us,88cd7182-99eb-4732-8fe4-1bda2f125c35,PKG67023,399.08,b63e610e-7061-4415-9be1-86317081a43d,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",8f3fc005-2e83-4102-8d36-58488c4b45f9,2025-12-05,2025-12-05
123001842,6694136770251768116,122001842,6127541475273054381,2025-10-30T00:00:00.000,TASK8544,SUCCESS,False,3,PROCESSED,0,2025-11-04T00:00:00.000,LOC2356,user1572@dxlg.com,261.07,9.21,240.18,NONE,TAX001,20.89,13.05,1000,100,2025-10-30T03:00:00.000,system@dxlg.com,STANDARD,CUST23357,dxlg-us,ce0cee8c-8c57-4488-9033-d35abf4d0d02,PKG42705,261.07,45120bd3-dbbf-4513-9308-7aaa73728023,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",c3b70b25-06f9-4baf-b72d-bf9021892358,2025-12-05,2025-12-05
123001843,6089877740838508729,122001843,6630535868162707578,2023-09-28T00:00:00.000,TASK3688,SUCCESS,False,1,FINALIZED,0,2023-09-30T00:00:00.000,LOC7139,user1109@dxlg.com,156.79,9.97,144.25,NONE,TAX002,12.54,7.84,1000,200,2023-09-28T14:00:00.000,system@dxlg.com,STANDARD,CUST21424,dxlg-us,680c1ee3-70eb-4dd8-b02f-be5cf6f4ba25,PKG13177,156.79,1b8436c9-8a41-4cd5-89c7-660172cedf11,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",132af813-9cd8-42f9-887c-d215630dc6b6,2025-12-05,2025-12-05
123001844,6440972574212644236,122001844,6041873579989052016,2020-03-05T00:00:00.000,TASK5389,SUCCESS,False,2,COMPLETED,0,2020-03-10T00:00:00.000,LOC7438,user6544@dxlg.com,72.23,14.03,66.45,NONE,NONE,5.78,3.61,2000,100,2020-03-05T04:00:00.000,system@dxlg.com,DEBIT,CUST68835,dxlg-us,d9e4bb63-34d3-4123-a20b-98903edf33cc,PKG57946,72.23,58bdab95-b973-42b8-92a2-79712dd194b5,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",f3a37f76-007f-45e1-a467-8ba9a3cf659d,2025-12-05,2025-12-05
123001845,6561199792697452905,122001845,6455621214745479322,2022-04-24T00:00:00.000,TASK7897,COMPLETED,False,3,PROCESSED,0,2022-04-29T00:00:00.000,LOC2031,user7762@dxlg.com,242.19,10.74,222.81,NONE,NONE,19.38,12.11,3000,300,2022-04-24T06:00:00.000,system@dxlg.com,STANDARD,CUST97546,dxlg-us,2fe9f153-fafa-4057-8a98-6dc13bfa5707,PKG28116,242.19,e509fd2f-21f7-4c08-839b-058de5674d9b,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",f6bf381b-f34f-4fb2-bdb3-4da7062ef705,2025-12-05,2025-12-05
123001846,6903434406867014503,122001846,6083669314023760228,2021-11-30T00:00:00.000,TASK8610,COMPLETED,False,3,FINALIZED,0,2021-12-04T00:00:00.000,LOC5028,user7548@dxlg.com,458.95,7.91,422.23,NONE,TAX001,36.72,22.95,2000,200,2021-11-30T04:00:00.000,system@dxlg.com,STANDARD,CUST41323,dxlg-us,76ac3118-4450-4f52-beb4-2a7b3238068b,PKG48867,458.95,7a572f79-4d0f-47c8-a7db-ea1843d10315,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",6efd9851-2edf-48bf-8ff0-a865d4a1fd53,2025-12-05,2025-12-05
123001847,6495305427153084942,122001847,6266568395462291762,2022-01-17T00:00:00.000,TASK6698,COMPLETED,False,1,COMPLETED,0,2022-01-21T00:00:00.000,LOC7515,user9149@dxlg.com,161.48,12.94,148.56,NONE,TAX002,12.92,8.07,3000,100,2022-01-17T15:00:00.000,system@dxlg.com,DEBIT,CUST12078,dxlg-us,e3dc21c7-f061-4b3f-b666-1825341c6889,PKG37854,161.48,1fdbf3c0-ffa6-44cf-aef3-eecc2f986ac3,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",7e7ebf7e-4d41-45cb-b171-735d7d56a70b,2025-12-05,2025-12-05
123001848,6477913633094365579,122001848,6450147551157082630,2020-12-02T00:00:00.000,TASK9037,COMPLETED,False,1,PROCESSED,0,2020-12-06T00:00:00.000,LOC9271,user7728@dxlg.com,301.46,7.57,277.34,NONE,TAX001,24.12,15.07,1000,200,2020-12-02T16:00:00.000,system@dxlg.com,STANDARD,CUST43907,dxlg-us,e8342feb-4f7f-4eb0-baf8-53334cfa18e0,PKG87856,301.46,edf134c7-37dd-459c-901a-02661ab187ad,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",b1535a16-85ff-40dd-98ac-622c8fcb095a,2025-12-05,2025-12-05
123001849,6215898470456503233,122001849,6688257980882560604,2021-11-07T00:00:00.000,TASK6360,COMPLETED,False,1,COMPLETED,0,2021-11-12T00:00:00.000,LOC8036,user3214@dxlg.com,497.85,12.07,458.02,NONE,TAX002,39.83,24.89,1000,100,2021-11-07T03:00:00.000,system@dxlg.com,STANDARD,CUST86522,dxlg-us,cfc4a4cb-0f38-4fff-9866-30b8feaacba5,PKG28662,497.85,925e8e50-a49d-4734-a830-3478718335eb,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",bf1ac5ab-4d52-4565-b284-af72db687ee5,2025-12-05,2025-12-05
123001850,6699599463870811080,122001850,6164605025528157649,2024-12-27T00:00:00.000,TASK9164,COMPLETED,False,2,FINALIZED,0,2024-12-31T00:00:00.000,LOC1601,user9321@dxlg.com,213.29,6.48,196.23,NONE,TAX001,17.06,10.66,1000,100,2024-12-27T09:00:00.000,system@dxlg.com,STANDARD,CUST27181,dxlg-us,5bc16e5b-1bf3-40fd-ab38-bf5fbdcb61fc,PKG38164,213.29,759a6824-08d5-4cc2-9a6b-283aaae114c8,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",59a63916-52ef-4d03-abea-60035fab509b,2025-12-05,2025-12-05
123001851,6978625680142515781,122001851,6900767642296368695,2025-04-12T00:00:00.000,TASK4037,NONE,False,1,FINALIZED,0,2025-04-14T00:00:00.000,LOC7726,user7459@dxlg.com,204.32,7.35,187.97,NONE,TAX002,16.35,10.22,3000,200,2025-04-13T00:00:00.000,system@dxlg.com,CREDIT,CUST57977,dxlg-us,104e9224-5c02-4154-ba3c-af31a655eef7,PKG82874,204.32,2deb0b99-03a8-4c8f-8c69-1190c88f35bf,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",057fa207-895e-472d-9d84-38bcb0faffc8,2025-12-05,2025-12-05
123001852,6488905291058401854,122001852,6058980377206718057,2023-05-07T00:00:00.000,TASK5736,SUCCESS,False,1,COMPLETED,0,2023-05-11T00:00:00.000,LOC6897,user8603@dxlg.com,278.73,9.31,256.43,NONE,NONE,22.3,13.94,1000,100,2023-05-07T13:00:00.000,system@dxlg.com,STANDARD,CUST30104,dxlg-us,c19f204d-5497-4977-a891-c0e8a97384ed,PKG56499,278.73,a00fef0a-ff6f-41b8-9651-d23a475faf54,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",6eb516c5-d00d-4e6d-8600-8f4aca61573a,2025-12-05,2025-12-05
123001853,6470997670015210960,122001853,6858036712789186125,2025-02-06T00:00:00.000,TASK1799,COMPLETED,False,3,FINALIZED,0,2025-02-09T00:00:00.000,LOC4938,user6291@dxlg.com,397.75,12.32,365.93,NONE,NONE,31.82,19.89,2000,100,2025-02-06T08:00:00.000,system@dxlg.com,STANDARD,CUST57394,dxlg-us,9ec0ecdb-91ec-4869-95bf-aeb41f7849a9,PKG80534,397.75,72f72e9d-0cdd-4234-8762-d200c9b32b7c,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",36824c16-e16f-4212-912d-759ae6b8f860,2025-12-05,2025-12-05
123001854,6928228681729741331,122001854,6734272502537324297,2025-08-11T00:00:00.000,TASK1539,SUCCESS,False,2,PROCESSED,0,2025-08-13T00:00:00.000,LOC4657,user1457@dxlg.com,440.87,7.41,405.6,NONE,NONE,35.27,22.04,1000,300,2025-08-11T13:00:00.000,system@dxlg.com,DEBIT,CUST86712,dxlg-us,5b672106-23a5-46e3-9ea7-cc10610748e9,PKG84193,440.87,c79a99f6-0d64-4933-9d09-be542a003118,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",81f48af0-f7b3-45db-b278-a942ae806397,2025-12-05,2025-12-05
123001855,6140129608999767088,122001855,6210040525866833920,2023-07-10T00:00:00.000,TASK3728,COMPLETED,False,2,COMPLETED,0,2023-07-11T00:00:00.000,LOC7109,user7025@dxlg.com,243.5,9.73,224.02,NONE,TAX002,19.48,12.18,1000,100,2023-07-10T20:00:00.000,system@dxlg.com,STANDARD,CUST19499,dxlg-us,37bff35a-f01a-4d7f-b40c-8902d7ba1087,PKG88931,243.5,9dcd63d8-3d8b-47c8-823a-b4356a482aa2,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",75ccda47-1684-4486-b0ee-33e1b23c3d78,2025-12-05,2025-12-05
123001857,6745070534289591743,122001857,6444481632180689736,2021-02-20T00:00:00.000,TASK6709,SUCCESS,False,3,PROCESSED,0,2021-02-24T00:00:00.000,LOC2573,user2129@dxlg.com,454.57,7.9,418.2,NONE,TAX002,36.37,22.73,2000,300,2021-02-20T04:00:00.000,system@dxlg.com,DEBIT,CUST57529,dxlg-us,dd33d496-dd67-4069-b0d9-99aa99ba6007,PKG25045,454.57,af887180-859c-4b99-9b3f-7d9da9535bd2,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",52024421-59e5-4362-92fa-3c68ad450f38,2025-12-05,2025-12-05
123001859,6783820923975372410,122001859,6441797319675773907,2025-02-27T00:00:00.000,TASK4607,COMPLETED,False,2,COMPLETED,0,2025-03-02T00:00:00.000,LOC1644,user8846@dxlg.com,437.65,7.89,402.64,NONE,TAX001,35.01,21.88,3000,100,2025-02-27T09:00:00.000,system@dxlg.com,STANDARD,CUST65629,dxlg-us,4f01be7e-d3e6-4473-ba01-7fcbdcf32d34,PKG45984,437.65,15b6e1b4-1ca1-4ca7-95d0-0a7c78a4e065,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",2050212b-c132-4717-b68b-91ceef89068b,2025-12-05,2025-12-05
123001860,6166060806902575497,122001860,6089413189421636207,2021-12-30T00:00:00.000,TASK7430,SUCCESS,False,2,PROCESSED,0,2022-01-01T00:00:00.000,LOC2603,user8727@dxlg.com,52.54,14.73,48.34,NONE,NONE,4.2,2.63,1000,300,2021-12-30T14:00:00.000,system@dxlg.com,CREDIT,CUST12219,dxlg-us,557c8a5a-5400-4204-b6d2-93c1f9e596b3,PKG37671,52.54,2d5a2dd2-13e1-493b-b444-5a5abadcfc6a,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",ddd5b6a5-4412-4f82-bb1f-f25f1c244a8d,2025-12-05,2025-12-05
123001861,6729902411039592285,122001861,6618205221815594496,2022-10-20T00:00:00.000,TASK5884,NONE,False,1,COMPLETED,0,2022-10-23T00:00:00.000,LOC8975,user1363@dxlg.com,308.93,13.7,284.22,NONE,TAX001,24.71,15.45,1000,200,2022-10-20T01:00:00.000,system@dxlg.com,CREDIT,CUST77340,dxlg-us,17e97186-4278-4572-a734-4335963f0f97,PKG72972,308.93,4f2f8ab3-3dda-4978-994a-a881707a9db0,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",b51520eb-1396-4850-a804-a93e325afc52,2025-12-05,2025-12-05
123001862,6996096824533629749,122001862,6405765976543307686,2021-06-28T00:00:00.000,TASK5709,NONE,False,1,FINALIZED,0,2021-06-30T00:00:00.000,LOC2398,user1418@dxlg.com,417.57,14.5,384.16,NONE,TAX001,33.41,20.88,1000,300,2021-06-28T15:00:00.000,system@dxlg.com,DEBIT,CUST28342,dxlg-us,89cdcf48-1f81-4b0c-9f27-ba5cb8ed7603,PKG81101,417.57,8e3615bc-e5ec-4bb7-a44e-a7a845e775ea,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",3c5fb828-b081-48ee-816b-a64ec6e74d82,2025-12-05,2025-12-05
123001863,6946801463024711638,122001863,6618729503145522371,2020-07-12T00:00:00.000,TASK9264,COMPLETED,False,3,FINALIZED,0,2020-07-13T00:00:00.000,LOC9069,user5514@dxlg.com,321.94,13.28,296.18,NONE,TAX002,25.76,16.1,2000,300,2020-07-12T22:00:00.000,system@dxlg.com,STANDARD,CUST64359,dxlg-us,253b3b5a-e1ec-43f8-9420-e406e2be3a0b,PKG48648,321.94,28c000f6-14ae-4846-8bb5-258a838e2d3d,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",adddc8a0-4c55-4098-81dc-c0a100642e3e,2025-12-05,2025-12-05
123001865,6016252529953066014,122001865,6797322270594683238,2025-10-04T00:00:00.000,TASK3649,COMPLETED,False,3,PROCESSED,0,2025-10-08T00:00:00.000,LOC7800,user7401@dxlg.com,88.43,13.57,81.36,NONE,NONE,7.07,4.42,1000,300,2025-10-04T17:00:00.000,system@dxlg.com,CREDIT,CUST66984,dxlg-us,d65730fd-489a-4048-9ac4-3b886a625a9b,PKG51344,88.43,2cd3daef-f1d5-444f-b86f-7a8265b5bf71,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",acd0c3ee-83bc-4881-8288-57f211a157c3,2025-12-05,2025-12-05
123001866,6944448807557079214,122001866,6065981562964777370,2021-02-28T00:00:00.000,TASK6214,SUCCESS,False,3,PROCESSED,0,2021-03-03T00:00:00.000,LOC4213,user2669@dxlg.com,472.12,10.69,434.35,NONE,NONE,37.77,23.61,3000,100,2021-02-28T21:00:00.000,system@dxlg.com,DEBIT,CUST93585,dxlg-us,25b05a47-57b1-4cec-b759-14957078b1eb,PKG92915,472.12,bfc62fcc-1528-48e6-b0e7-c2a5e1d3d8ac,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",cb4313c1-21ff-4fa8-83d8-6a7ce817c85e,2025-12-05,2025-12-05
123001867,6993833209418759065,122001867,6316067712646038548,2025-06-26T00:00:00.000,TASK2224,COMPLETED,False,1,PROCESSED,0,2025-06-30T00:00:00.000,LOC6458,user3800@dxlg.com,432.0,6.06,397.44,NONE,TAX001,34.56,21.6,2000,200,2025-06-26T11:00:00.000,system@dxlg.com,DEBIT,CUST25690,dxlg-us,d3d33105-5b72-44c2-910d-61b1753f5e42,PKG20349,432.0,412d8a99-5cbb-43b1-a571-ec89fbed253e,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",43d374ff-ea8e-42ec-b99e-ef5ab8743b66,2025-12-05,2025-12-05
123001869,6245046177405375245,122001869,6220650087179673136,2025-09-24T00:00:00.000,TASK2631,COMPLETED,False,2,FINALIZED,0,2025-09-26T00:00:00.000,LOC4376,user1858@dxlg.com,99.27,9.43,91.33,NONE,TAX001,7.94,4.96,3000,200,2025-09-24T09:00:00.000,system@dxlg.com,DEBIT,CUST18237,dxlg-us,7763f41a-70b6-4cee-a339-b93e0449be5e,PKG11012,99.27,af9c9583-30ba-492a-b61e-bcb69e50b94a,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",7ee0ec63-40f8-41e1-b18a-e364a5699e08,2025-12-05,2025-12-05
123001870,6096022891266185292,122001870,6193985946903933301,2023-02-18T00:00:00.000,TASK2914,SUCCESS,False,3,PROCESSED,0,2023-02-22T00:00:00.000,LOC7258,user3649@dxlg.com,171.84,10.9,158.09,NONE,TAX002,13.75,8.59,2000,100,2023-02-18T12:00:00.000,system@dxlg.com,CREDIT,CUST57443,dxlg-us,296a1eed-e0fc-4a4e-9b64-32ad7e6bb426,PKG95696,171.84,51004814-4c2a-4704-828c-ae25cb3184b1,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",b348861a-e665-4cc2-95d7-3c1a2a6b6965,2025-12-05,2025-12-05
123001871,6472090906229745072,122001871,6388727538559560883,2021-02-03T00:00:00.000,TASK5199,NONE,False,2,PROCESSED,0,2021-02-08T00:00:00.000,LOC9875,user1023@dxlg.com,404.0,7.87,371.68,NONE,NONE,32.32,20.2,2000,300,2021-02-03T05:00:00.000,system@dxlg.com,STANDARD,CUST98288,dxlg-us,528695a2-7e8d-4f56-8a3f-ca3f2743f60b,PKG99787,404.0,285480a5-5a15-4fe9-b918-e65e6c6536bb,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",279d58c6-fef1-4198-87c0-d8da75a9ab05,2025-12-05,2025-12-05
123001872,6755295619363725394,122001872,6005603796797114328,2020-02-13T00:00:00.000,TASK3204,SUCCESS,False,3,COMPLETED,0,2020-02-18T00:00:00.000,LOC9904,user9619@dxlg.com,299.69,10.58,275.71,NONE,TAX001,23.98,14.98,1000,100,2020-02-13T20:00:00.000,system@dxlg.com,STANDARD,CUST96655,dxlg-us,f29113c9-9a01-4e2c-9c58-1bb023a8b75b,PKG87433,299.69,1db77b8e-c4e3-4f3c-9bdd-c531ba2eae60,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",4caaf1cd-98a7-4bfb-b38f-9091d8da3c1b,2025-12-05,2025-12-05
123001875,6914523082696984034,122001875,6603570586923775749,2021-03-23T00:00:00.000,TASK1365,SUCCESS,False,2,PROCESSED,0,2021-03-27T00:00:00.000,LOC1606,user4713@dxlg.com,399.51,8.73,367.55,NONE,NONE,31.96,19.98,2000,100,2021-03-23T19:00:00.000,system@dxlg.com,STANDARD,CUST36852,dxlg-us,a5e6d699-00f1-40e4-8aec-3325aca59477,PKG55205,399.51,06a46dd9-16d1-4a30-8a8e-0b3d920e3576,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",408d3bb6-5592-4ec7-ac20-7ad5c379a630,2025-12-05,2025-12-05
123001876,6957235124315918165,122001876,6575514927783157255,2022-07-28T00:00:00.000,TASK2759,SUCCESS,False,2,COMPLETED,0,2022-08-01T00:00:00.000,LOC8383,user4995@dxlg.com,96.29,6.84,88.59,NONE,TAX002,7.7,4.81,1000,300,2022-07-28T22:00:00.000,system@dxlg.com,DEBIT,CUST37394,dxlg-us,8e2be8cc-398c-4379-bf0b-7fb886fb9331,PKG93039,96.29,f7214fb6-8d97-45b6-88bf-afed49330543,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",105013d9-e34c-48ee-9d1a-8e54a87e73ca,2025-12-05,2025-12-05
123001877,6596185122948479541,122001877,6083831972977397658,2020-02-14T00:00:00.000,TASK2288,SUCCESS,False,3,FINALIZED,0,2020-02-18T00:00:00.000,LOC6441,user3714@dxlg.com,246.74,7.82,227.0,NONE,TAX001,19.74,12.34,1000,200,2020-02-14T01:00:00.000,system@dxlg.com,CREDIT,CUST74431,dxlg-us,e27376a9-92a8-4211-a2d7-a87247035510,PKG80479,246.74,7514feee-6f31-408c-91fe-9aee4adf3ac8,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",cf17bfc4-f599-4682-90ed-d11650f37334,2025-12-05,2025-12-05
123001878,6107576945539978205,122001878,6188162317635824372,2021-12-14T00:00:00.000,TASK3516,COMPLETED,False,2,COMPLETED,0,2021-12-18T00:00:00.000,LOC9356,user4591@dxlg.com,287.91,5.7,264.88,NONE,TAX001,23.03,14.4,2000,300,2021-12-14T08:00:00.000,system@dxlg.com,DEBIT,CUST87064,dxlg-us,6cb1a84f-e899-4ac3-92ff-94bf38160b17,PKG71670,287.91,e7271188-316f-48e9-b21d-6b120529cd23,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",8bef3da0-616c-4e4f-aed7-d6840d4cbd92,2025-12-05,2025-12-05
123001879,6498511967616280359,122001879,6169658408900758777,2022-08-03T00:00:00.000,TASK8745,NONE,False,1,COMPLETED,0,2022-08-05T00:00:00.000,LOC2354,user6908@dxlg.com,252.16,12.55,231.99,NONE,NONE,20.17,12.61,2000,300,2022-08-03T22:00:00.000,system@dxlg.com,STANDARD,CUST46975,dxlg-us,8e02dad0-7af9-4ef6-8c45-6a33a1b8a0c1,PKG46245,252.16,3b6f35f1-da44-47a0-be73-722a7692c292,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",4cb14ee3-7e7e-47ca-97a6-0bc52b1650f5,2025-12-05,2025-12-05
