orderlineid,orderid,itemid,cancelledtotaldiscounts,maxappeasementamount,orderlinesubtotal,orderlinetotal,quantity,refundprice,returnlinetotalwithoutfees,returnablelinetotal,returnablequantity,taxoverridevalue,taxableamount,totalcharges,totaldiscountonitem,totaldiscounts,totaltaxes,unitprice,messageid,maxfulfillmentstatusid,minfulfillmentstatusid,fulfillmentstatus,isonhold,isreturn,isevenexchange,iscancelled,parentorderlineid,parentorderid,createdtimestamp,orderline_pk
1,122001687,901234,0.0,40.81,79.98,59.98,2,0.0,0.0,59.98,0,2.75,59.98,9.65,20.0,20.0,4.8,39.99,f08b1c1b-4e2c-4cd9-85c3-04c0921e6f12,3000,3000,Fulfilled,True,False,False,False,NONE,NONE,2025-09-02T00:00:00.000,6652935984137989447
2,122001687,900789,0.0,27.49,54.5,46.33,1,0.0,0.0,46.33,0,1.27,46.33,13.33,8.17,8.17,3.71,54.5,4df28141-39e4-4010-a7f6-58360c698e8c,3000,3000,Fulfilled,False,False,False,False,NONE,NONE,2025-09-02T00:00:00.000,6893107541341072944
3,122001687,902345,0.0,3.58,74.99,74.99,1,0.0,0.0,74.99,0,3.11,74.99,8.31,0.0,0.0,6.0,74.99,56d45ad4-688c-4baf-993d-4cf1d8c7d4ae,3000,3000,Fulfilled,False,False,False,False,NONE,NONE,2025-09-02T00:00:00.000,6133231706635876518
4,122001687,900789,0.0,47.08,163.5,163.5,3,0.0,0.0,163.5,0,2.99,163.5,14.95,0.0,0.0,13.08,54.5,a4347d04-5460-410d-a4c0-aede98775711,3000,3000,Fulfilled,False,False,False,False,557,NONE,2025-09-02T00:00:00.000,6600275828914930134
1,122001688,775376,0.0,31.57,196.0,196.0,2,0.0,0.0,196.0,0,2.94,196.0,8.32,0.0,0.0,15.68,98.0,600e6068-9cb4-41e6-b9d2-ea86b956a89a,2000,2000,Pending,False,False,False,False,NONE,NONE,2020-06-01T00:00:00.000,6128480414520079530
2,122001688,900789,0.0,38.14,54.5,40.88,1,0.0,0.0,40.88,0,0.58,40.88,12.0,13.62,13.62,3.27,54.5,c380884f-d3b0-4085-8d16-17d4af51b5c3,2000,2000,Pending,False,False,False,False,NONE,NONE,2020-06-01T00:00:00.000,6115029813511282679
3,122001688,1222483,0.0,9.05,158.0,158.0,2,0.0,0.0,158.0,0,4.55,158.0,14.32,0.0,0.0,12.64,79.0,a3b4f908-6dc8-4c61-9dfc-559834c7dc68,2000,2000,Pending,True,False,False,False,NONE,145608936,2020-06-01T00:00:00.000,6191984761319950684
1,122001689,902345,0.0,17.24,74.99,56.24,1,0.0,0.0,56.24,0,1.46,56.24,14.64,18.75,18.75,4.5,74.99,d859c821-7db4-47b0-9a04-d5361a5db886,4000,4000,Cancelled,True,False,False,False,NONE,NONE,2024-05-13T00:00:00.000,6764101785743815007
1,122001690,1009608,0.0,3.23,99.0,79.2,2,0.0,0.0,79.2,0,1.5,79.2,12.88,19.8,19.8,6.34,49.5,c6632804-06d8-4394-a2a1-8853699543de,3000,3000,Fulfilled,True,False,False,False,NONE,NONE,2024-08-22T00:00:00.000,6089296395031623437
2,122001690,775376,0.0,40.23,294.0,264.6,3,0.0,0.0,264.6,0,0.74,264.6,12.06,29.4,29.4,21.17,98.0,3247a8d9-0c82-45a2-8a76-17f612079109,3000,3000,Fulfilled,False,False,False,False,NONE,NONE,2024-08-22T00:00:00.000,6767018537735620761
3,122001690,1009608,0.0,19.1,49.5,49.5,1,0.0,0.0,49.5,0,0.55,49.5,9.2,0.0,0.0,3.96,49.5,41e9679b-d1ba-4fc9-89e9-6c89eb157b6f,3000,3000,Fulfilled,False,False,False,False,NONE,NONE,2024-08-22T00:00:00.000,6812559257038741274
1,122001691,1009608,0.0,33.74,49.5,49.5,1,0.0,0.0,49.5,0,4.59,49.5,8.74,0.0,0.0,3.96,49.5,ab3ede25-c478-487b-9dd4-cbb275318882,4000,4000,Fulfilled,False,False,False,False,NONE,NONE,2024-12-06T00:00:00.000,6014281374856145130
2,122001691,901234,0.0,26.1,119.97,119.97,3,0.0,0.0,119.97,0,1.32,119.97,6.4,0.0,0.0,9.6,39.99,032b5730-6c83-4e5c-8dd2-f0719d6aa93a,4000,4000,Fulfilled,False,False,False,False,NONE,NONE,2024-12-06T00:00:00.000,6848061402213863032
3,122001691,1222647,0.0,13.78,178.5,133.86,3,0.0,0.0,133.86,0,4.05,133.86,9.57,44.64,44.64,10.71,59.5,8bda9a12-362f-40cc-a3e9-ccb35a923356,4000,4000,Fulfilled,False,False,False,False,NONE,NONE,2024-12-06T00:00:00.000,6147789182843031203
1,122001692,800456,0.0,26.45,747.0,747.0,3,0.0,0.0,747.0,0,1.37,747.0,7.1,0.0,0.0,59.76,249.0,303b64ef-b0b0-40ff-85e7-0c375fbf41f3,3000,3000,Shipped,False,False,False,False,NONE,NONE,2025-05-28T00:00:00.000,6332950121342512663
2,122001692,1009608,0.0,15.33,99.0,84.16,2,0.0,0.0,84.16,0,1.2,84.16,6.12,14.84,14.84,6.73,49.5,7f0fd131-0275-4602-8d88-0aceaedaf9ae,3000,3000,Shipped,True,False,False,False,NONE,NONE,2025-05-28T00:00:00.000,6706285524309657096
3,122001692,775376,0.0,41.99,98.0,98.0,1,0.0,0.0,98.0,0,4.51,98.0,5.34,0.0,0.0,7.84,98.0,f7b63aca-7334-4dea-bd43-88a6d4207cc3,3000,3000,Shipped,True,False,False,False,NONE,NONE,2025-05-28T00:00:00.000,6388301907566751228
1,122001693,902345,0.0,43.99,74.99,74.99,1,0.0,0.0,74.99,0,0.41,74.99,6.6,0.0,0.0,6.0,74.99,cb7cfc3a-538e-4553-ac26-8120ba2ad277,2000,2000,Fulfilled,True,False,False,False,NONE,NONE,2023-10-28T00:00:00.000,6643504586654139711
2,122001693,1222483,0.0,33.02,158.0,134.3,2,0.0,0.0,134.3,0,0.18,134.3,14.52,23.7,23.7,10.74,79.0,51e870c8-b5b2-4446-9370-6cb38224e596,2000,2000,Fulfilled,True,False,False,False,NONE,120590346,2023-10-28T00:00:00.000,6496023616422890605
3,122001693,900789,0.0,24.34,163.5,130.8,3,0.0,0.0,130.8,0,2.2,130.8,7.68,32.7,32.7,10.46,54.5,5f70b0e3-53c7-4de7-a116-7fb51c949f8a,2000,2000,Fulfilled,False,False,False,False,NONE,NONE,2023-10-28T00:00:00.000,6616680091081113659
4,122001693,1222483,0.0,13.71,79.0,79.0,1,0.0,0.0,79.0,0,2.14,79.0,6.84,0.0,0.0,6.32,79.0,5cf06056-2db5-4488-9d7a-a1c0a85fcc96,2000,2000,Fulfilled,True,False,False,False,NONE,NONE,2023-10-28T00:00:00.000,6013889127714447016
1,122001694,902345,0.0,25.49,149.98,127.48,2,0.0,0.0,127.48,0,3.38,127.48,5.14,22.5,22.5,10.2,74.99,186958f2-0c30-443b-ace5-0be637710a62,3000,3000,Pending,False,False,False,False,NONE,162949493,2025-10-22T00:00:00.000,6974828991610355378
2,122001694,800123,0.0,19.29,267.0,240.3,3,0.0,0.0,240.3,0,1.63,240.3,13.57,26.7,26.7,19.22,89.0,9022c37d-84c7-46e4-865d-abb3e5146622,3000,3000,Pending,False,False,False,False,NONE,NONE,2025-10-22T00:00:00.000,6033526450674599413
3,122001694,900789,0.0,36.95,163.5,163.5,3,0.0,0.0,163.5,0,1.13,163.5,6.7,0.0,0.0,13.08,54.5,e220b6b8-e1f0-451d-8038-91b55de08f59,3000,3000,Pending,False,False,False,False,NONE,NONE,2025-10-22T00:00:00.000,6737039272209619040
4,122001694,676596,0.0,39.49,139.0,125.1,2,0.0,0.0,125.1,0,1.15,125.1,12.77,13.9,13.9,10.01,69.5,4dcd36d7-b7b2-495b-bf2f-36326d201e16,3000,3000,Pending,False,False,False,False,NONE,NONE,2025-10-22T00:00:00.000,6502954261803154304
1,122001695,800123,0.0,26.67,89.0,89.0,1,0.0,0.0,89.0,0,4.8,89.0,8.67,0.0,0.0,7.12,89.0,be3f69ee-1171-4f32-8589-8250864534c9,3000,3000,Processing,True,False,False,False,NONE,NONE,2025-02-13T00:00:00.000,6250122981895876428
2,122001695,800123,0.0,20.82,89.0,71.2,1,0.0,0.0,71.2,0,4.54,71.2,14.62,17.8,17.8,5.7,89.0,4f67c438-b7f2-4fd1-b0b1-d081fba3b093,3000,3000,Processing,False,False,False,False,NONE,180689931,2025-02-13T00:00:00.000,6073329962703253870
1,122001696,1009608,0.0,48.98,49.5,44.55,1,0.0,0.0,44.55,0,2.34,44.55,13.89,4.95,4.95,3.56,49.5,8f1765cb-da75-46c7-a0d2-b0ec968b1302,2000,2000,Pending,True,False,True,False,NONE,NONE,2021-06-09T00:00:00.000,6295966182574340596
2,122001696,901234,0.0,5.32,39.99,39.99,1,0.0,0.0,39.99,0,3.56,39.99,12.36,0.0,0.0,3.2,39.99,db9b25f3-615e-44f7-9d02-aa4685bd887a,2000,2000,Pending,False,False,False,False,NONE,NONE,2021-06-09T00:00:00.000,6540200505911204975
3,122001696,800123,0.0,26.55,178.0,178.0,2,0.0,0.0,178.0,0,2.15,178.0,11.24,0.0,0.0,14.24,89.0,7860229a-93ae-4ba7-abae-1d230826d1e8,2000,2000,Pending,False,False,False,False,NONE,NONE,2021-06-09T00:00:00.000,6801690621777164693
4,122001696,1222483,0.0,44.64,237.0,177.75,3,0.0,0.0,177.75,0,3.6,177.75,8.41,59.25,59.25,14.22,79.0,bb48467e-c175-4f44-8a8f-69d406875589,2000,2000,Pending,True,False,False,False,NONE,NONE,2021-06-09T00:00:00.000,6865949872883018831
1,122001697,901234,0.0,4.33,39.99,35.99,1,0.0,0.0,35.99,0,3.78,35.99,13.63,4.0,4.0,2.88,39.99,d362da21-5567-4b89-99d2-3a517d116021,3000,3000,Cancelled,True,False,False,False,NONE,NONE,2022-03-03T00:00:00.000,6320478125148583365
2,122001697,800456,0.0,18.33,249.0,211.65,1,0.0,0.0,211.65,0,4.27,211.65,8.82,37.35,37.35,16.93,249.0,6f3fb2ab-e210-4b1e-b265-7635acb64a59,3000,3000,Cancelled,True,False,False,False,NONE,NONE,2022-03-03T00:00:00.000,6349930195184673566
3,122001697,900789,0.0,32.96,54.5,54.5,1,0.0,0.0,54.5,0,2.97,54.5,7.89,0.0,0.0,4.36,54.5,4fd07311-5572-4992-b69d-a9506fbd9387,3000,3000,Cancelled,False,False,False,False,NONE,NONE,2022-03-03T00:00:00.000,6499635345852336576
1,122001698,1222483,0.0,34.49,79.0,79.0,1,0.0,0.0,79.0,0,3.54,79.0,13.84,0.0,0.0,6.32,79.0,11675531-25ac-40cd-8147-97886852ebee,3000,3000,Pending,True,False,False,False,NONE,NONE,2025-04-28T00:00:00.000,6493333691026742356
2,122001698,900789,0.0,1.44,54.5,49.05,1,0.0,0.0,49.05,0,0.43,49.05,5.68,5.45,5.45,3.92,54.5,7cac24e5-fa32-4dd8-96bb-b8045b5ac4ab,3000,3000,Pending,False,False,False,False,NONE,123875317,2025-04-28T00:00:00.000,6489697955793169358
3,122001698,1222647,0.0,24.4,178.5,151.74,3,0.0,0.0,151.74,0,2.94,151.74,8.6,26.76,26.76,12.14,59.5,919e7b34-94b0-45f9-8a98-7159f205098e,3000,3000,Pending,True,False,False,False,NONE,NONE,2025-04-28T00:00:00.000,6399623146173945392
1,122001699,800456,0.0,45.58,747.0,747.0,3,0.0,0.0,747.0,0,1.23,747.0,10.21,0.0,0.0,59.76,249.0,a778fa59-f9ef-4258-bf14-6d745eaad776,3000,3000,Fulfilled,True,False,False,False,NONE,NONE,2023-03-23T00:00:00.000,6309572759590006231
2,122001699,676596,0.0,1.86,139.0,125.1,2,0.0,0.0,125.1,0,1.8,125.1,12.32,13.9,13.9,10.01,69.5,d58d0a9d-6d17-4b5e-91e3-3e6e8c5195ef,3000,3000,Fulfilled,True,False,False,False,NONE,NONE,2023-03-23T00:00:00.000,6578533383706195503
3,122001699,1222647,0.0,26.36,178.5,142.8,3,0.0,0.0,142.8,0,0.11,142.8,9.31,35.7,35.7,11.42,59.5,9a074e21-d8ae-49fc-afe7-1218d0a912fc,3000,3000,Fulfilled,False,False,False,False,NONE,NONE,2023-03-23T00:00:00.000,6552656817391565711
1,122001700,1222483,0.0,48.53,237.0,237.0,3,0.0,0.0,237.0,0,0.15,237.0,14.95,0.0,0.0,18.96,79.0,3345ffa8-a199-41bf-80b8-dd858a5c6965,4000,4000,Pending,True,False,False,False,NONE,NONE,2021-06-04T00:00:00.000,6845974576053815784
2,122001700,902345,0.0,20.15,149.98,149.98,2,0.0,0.0,149.98,0,1.38,149.98,8.05,0.0,0.0,12.0,74.99,91b8611e-feb2-47ed-ad9d-62d8cb9a5aaf,4000,4000,Pending,False,False,True,False,NONE,NONE,2021-06-04T00:00:00.000,6340697772975162786
3,122001700,1222483,0.0,47.1,79.0,71.1,1,0.0,0.0,71.1,0,0.56,71.1,11.3,7.9,7.9,5.69,79.0,e339cfc9-7ec5-4572-b073-823401c954c0,4000,4000,Pending,False,False,False,False,NONE,NONE,2021-06-04T00:00:00.000,6316844639963569967
1,122001701,1222647,0.0,45.4,119.0,119.0,2,0.0,0.0,119.0,0,4.9,119.0,9.34,0.0,0.0,9.52,59.5,005e7626-8f83-40c8-84cb-21931074ffcf,5000,5000,Fulfilled,False,False,False,False,NONE,NONE,2021-04-12T00:00:00.000,6569242567007278904
2,122001701,1009608,0.0,22.3,49.5,37.12,1,0.0,0.0,37.12,0,3.4,37.12,7.6,12.38,12.38,2.97,49.5,b7d9ca62-2786-4a20-b34e-c09fdef81e38,5000,5000,Fulfilled,True,False,False,False,680,NONE,2021-04-12T00:00:00.000,6113325718889316306
3,122001701,775376,0.0,13.35,196.0,196.0,2,0.0,0.0,196.0,0,2.25,196.0,12.16,0.0,0.0,15.68,98.0,71128050-62e6-4716-8855-69d3c5c3646f,5000,5000,Fulfilled,True,False,False,False,NONE,NONE,2021-04-12T00:00:00.000,6093900051283601270
4,122001701,902345,0.0,12.52,224.97,224.97,3,0.0,0.0,224.97,0,0.17,224.97,5.03,0.0,0.0,18.0,74.99,73cc759e-46d7-48f7-9e83-eaa98012b878,5000,5000,Fulfilled,True,False,False,False,NONE,NONE,2021-04-12T00:00:00.000,6412873794625685783
1,122001702,901234,0.0,23.02,39.99,29.99,1,0.0,0.0,29.99,0,2.03,29.99,14.89,10.0,10.0,2.4,39.99,0ddeb918-04d3-4299-be0f-444217f5fbc4,3000,3000,Cancelled,True,False,False,False,NONE,NONE,2020-05-13T00:00:00.000,6049527416593069448
2,122001702,1222647,0.0,4.66,119.0,119.0,2,0.0,0.0,119.0,0,2.35,119.0,8.71,0.0,0.0,9.52,59.5,dd32fac2-52ff-43ee-9585-ddde1c51bbd1,3000,3000,Cancelled,False,False,False,False,NONE,NONE,2020-05-13T00:00:00.000,6975742273040360937
3,122001702,775376,0.0,20.05,196.0,196.0,2,0.0,0.0,196.0,0,0.12,196.0,13.5,0.0,0.0,15.68,98.0,89262477-85af-4454-ab3a-4655396982fa,3000,3000,Cancelled,False,False,False,False,NONE,NONE,2020-05-13T00:00:00.000,6438998745828909419
1,122001703,901234,0.0,22.51,119.97,89.97,3,0.0,0.0,89.97,0,4.41,89.97,12.86,30.0,30.0,7.2,39.99,e7f42732-ad67-4ec6-9bb2-6484b8d039b6,4000,4000,Shipped,True,False,False,False,NONE,NONE,2025-07-08T00:00:00.000,6734465244599178694
2,122001703,1009608,0.0,0.12,148.5,111.36,3,0.0,0.0,111.36,0,2.89,111.36,10.14,37.14,37.14,8.91,49.5,4dd659d1-60e5-444b-a6ce-4889259ce44f,4000,4000,Shipped,False,False,False,False,NONE,NONE,2025-07-08T00:00:00.000,6902614418653044866
3,122001703,1222483,0.0,9.56,79.0,79.0,1,0.0,0.0,79.0,0,3.88,79.0,5.14,0.0,0.0,6.32,79.0,7b2ff79d-88a3-4a7d-a1e5-db168234f227,4000,4000,Shipped,False,False,False,False,61,NONE,2025-07-08T00:00:00.000,6829858972236352411
1,122001704,902345,0.0,48.86,224.97,224.97,3,0.0,0.0,224.97,0,3.04,224.97,14.2,0.0,0.0,18.0,74.99,acfaaea0-7c85-46ba-bd76-d2549666205b,3000,3000,Pending,True,False,False,False,NONE,NONE,2022-09-10T00:00:00.000,6459146326828422107
1,122001705,800456,0.0,16.38,747.0,597.6,3,0.0,0.0,597.6,0,1.87,597.6,10.69,149.4,149.4,47.81,249.0,c4eccec0-b2ea-4275-96f6-cf257b49bb6f,4000,4000,Fulfilled,False,False,False,False,NONE,146827298,2023-09-26T00:00:00.000,6338719164001522031
2,122001705,900789,0.0,32.04,109.0,92.66,2,0.0,0.0,92.66,0,0.05,92.66,7.67,16.34,16.34,7.41,54.5,2a3dde03-cc12-4124-9fda-313b49127172,4000,4000,Fulfilled,False,False,False,False,108,NONE,2023-09-26T00:00:00.000,6658919343382287965
1,122001706,1222483,0.0,38.54,158.0,142.2,2,0.0,0.0,142.2,0,2.91,142.2,9.07,15.8,15.8,11.38,79.0,d983741f-d910-44a7-b720-cc976e8f566d,2000,2000,Fulfilled,True,False,False,False,NONE,NONE,2023-05-30T00:00:00.000,6792215332962040837
1,122001707,902345,0.0,44.57,224.97,224.97,3,0.0,0.0,224.97,0,3.9,224.97,12.41,0.0,0.0,18.0,74.99,005043bc-b02c-4256-8058-2555fe016cb0,2000,2000,Cancelled,False,False,False,False,NONE,NONE,2022-03-22T00:00:00.000,6804099404819903718
2,122001707,775376,0.0,1.74,294.0,294.0,3,0.0,0.0,294.0,0,4.2,294.0,5.42,0.0,0.0,23.52,98.0,0dd3834a-7523-49a1-b0ff-f8820699cb42,2000,2000,Cancelled,True,False,False,False,NONE,NONE,2022-03-22T00:00:00.000,6727680349367124138
1,122001708,800456,0.0,8.21,747.0,747.0,3,0.0,0.0,747.0,0,2.4,747.0,9.04,0.0,0.0,59.76,249.0,49029aa1-4068-4bb6-95f4-9e59c61115fe,2000,2000,Fulfilled,False,False,True,False,NONE,NONE,2022-08-19T00:00:00.000,6782441397877598462
1,122001709,1222647,0.0,3.26,178.5,133.86,3,0.0,0.0,133.86,0,3.55,133.86,14.97,44.64,44.64,10.71,59.5,d0566806-7e61-41ba-ad25-cd2cc2b30e53,3000,3000,Pending,False,False,False,False,NONE,NONE,2022-01-06T00:00:00.000,6098805087850357888
2,122001709,900789,0.0,35.63,163.5,130.8,3,0.0,0.0,130.8,0,0.41,130.8,13.82,32.7,32.7,10.46,54.5,536059a8-eeac-4f40-8e5f-88b5bb25cca0,3000,3000,Pending,True,False,False,False,NONE,NONE,2022-01-06T00:00:00.000,6148646913359122114
1,122001710,1222647,0.0,41.79,178.5,178.5,3,0.0,0.0,178.5,0,4.0,178.5,9.34,0.0,0.0,14.28,59.5,15dbfe26-0c2b-4519-addd-23f20136a521,3000,3000,Fulfilled,True,False,False,False,NONE,NONE,2020-04-11T00:00:00.000,6706484231822802801
2,122001710,1222647,0.0,5.43,119.0,101.16,2,0.0,0.0,101.16,0,0.57,101.16,5.74,17.84,17.84,8.09,59.5,a92096d2-0034-4fe4-bbea-f4db449dfa73,3000,3000,Fulfilled,True,False,False,False,NONE,NONE,2020-04-11T00:00:00.000,6714917728012239638
3,122001710,900789,0.0,45.92,163.5,163.5,3,0.0,0.0,163.5,0,2.86,163.5,8.34,0.0,0.0,13.08,54.5,e9052986-a447-4241-8050-bc6ba118e3e2,3000,3000,Fulfilled,True,False,False,False,NONE,NONE,2020-04-11T00:00:00.000,6982063967797968277
1,122001711,1222483,0.0,5.67,158.0,118.5,2,0.0,0.0,118.5,0,2.77,118.5,14.8,39.5,39.5,9.48,79.0,849cb44a-52f3-4a8e-bccc-cbb58729c266,3000,3000,Fulfilled,True,False,False,False,NONE,NONE,2022-06-21T00:00:00.000,6153580007108706536
1,122001712,901234,0.0,0.69,79.98,79.98,2,0.0,0.0,79.98,0,4.96,79.98,7.96,0.0,0.0,6.4,39.99,33d4e60c-1714-45fc-bdd9-27930ff28cf9,3000,3000,Pending,False,False,False,False,NONE,NONE,2021-01-22T00:00:00.000,6487615146440777057
2,122001712,1222647,0.0,45.46,119.0,95.2,2,0.0,0.0,95.2,0,2.85,95.2,6.62,23.8,23.8,7.62,59.5,1f5c7f1f-dad8-49e3-b50f-e3b179751d24,3000,3000,Pending,False,False,False,False,NONE,NONE,2021-01-22T00:00:00.000,6409521058443952634
3,122001712,1009608,0.0,28.15,49.5,42.08,1,0.0,0.0,42.08,0,0.38,42.08,10.06,7.42,7.42,3.37,49.5,16e03bf1-308d-4342-9043-6d4e53702bcc,3000,3000,Pending,True,False,False,False,NONE,NONE,2021-01-22T00:00:00.000,6889047482774705158
4,122001712,676596,0.0,16.62,69.5,52.12,1,0.0,0.0,52.12,0,4.59,52.12,7.57,17.38,17.38,4.17,69.5,301b926b-52c0-4e33-9cf3-d2d9c29ef8c0,3000,3000,Pending,True,False,False,False,NONE,NONE,2021-01-22T00:00:00.000,6463927166697336193
1,122001713,775376,0.0,28.4,196.0,196.0,2,0.0,0.0,196.0,0,2.65,196.0,5.75,0.0,0.0,15.68,98.0,154c0d19-523e-408d-9c51-3bbf68958a26,3000,3000,Shipped,False,False,False,False,NONE,NONE,2025-05-15T00:00:00.000,6348161104901409302
2,122001713,1222483,0.0,31.71,237.0,237.0,3,0.0,0.0,237.0,0,0.58,237.0,11.06,0.0,0.0,18.96,79.0,a66346b4-fde4-4dab-8599-15376366b184,3000,3000,Shipped,False,False,False,False,NONE,NONE,2025-05-15T00:00:00.000,6801259682739128047
1,122001714,775376,0.0,16.06,294.0,294.0,3,0.0,0.0,294.0,0,4.33,294.0,7.59,0.0,0.0,23.52,98.0,3bd18d4f-87c8-480a-b518-7c3ea8ef1ac5,2000,2000,Fulfilled,True,False,False,False,NONE,NONE,2020-12-25T00:00:00.000,6571093513596805286
2,122001714,676596,0.0,25.62,208.5,177.24,3,0.0,0.0,177.24,0,2.21,177.24,12.46,31.26,31.26,14.18,69.5,ccb77b3d-49fd-4e53-bff5-6455d6fb59e1,2000,2000,Fulfilled,False,False,False,False,NONE,NONE,2020-12-25T00:00:00.000,6024153219953837805
1,122001715,800123,0.0,27.6,89.0,66.75,1,0.0,0.0,66.75,0,1.62,66.75,11.93,22.25,22.25,5.34,89.0,4f5450ff-63fa-4d58-8f53-d67c3c365a64,2000,2000,Shipped,True,False,True,False,NONE,NONE,2024-06-14T00:00:00.000,6968343729309307530
2,122001715,900789,0.0,22.07,54.5,54.5,1,0.0,0.0,54.5,0,3.2,54.5,10.52,0.0,0.0,4.36,54.5,3e788c08-1721-48b3-9588-c019ee86b013,2000,2000,Shipped,False,False,False,False,NONE,NONE,2024-06-14T00:00:00.000,6932063276884215804
3,122001715,1222647,0.0,47.99,59.5,59.5,1,0.0,0.0,59.5,0,2.79,59.5,11.06,0.0,0.0,4.76,59.5,90b2db93-724e-49b7-a555-f14ec13c3368,2000,2000,Shipped,True,False,False,False,NONE,NONE,2024-06-14T00:00:00.000,6244493302934595058
4,122001715,1222647,0.0,2.5,119.0,89.24,2,0.0,0.0,89.24,0,1.41,89.24,10.59,29.76,29.76,7.14,59.5,ebc62668-7f51-42ad-9cba-edde4634bfe3,2000,2000,Shipped,True,False,False,False,NONE,NONE,2024-06-14T00:00:00.000,6471371339330249752
1,122001716,902345,0.0,27.48,149.98,134.98,2,0.0,0.0,134.98,0,2.21,134.98,9.65,15.0,15.0,10.8,74.99,dee5ad56-ac23-4d7a-b4e4-1397bc1639cd,3000,3000,Shipped,False,False,False,False,NONE,NONE,2021-03-10T00:00:00.000,6612814304458023437
2,122001716,676596,0.0,46.06,208.5,177.24,3,0.0,0.0,177.24,0,3.05,177.24,12.99,31.26,31.26,14.18,69.5,deeab40a-7ed7-441b-a952-b645d2e98d72,3000,3000,Shipped,False,False,False,False,NONE,NONE,2021-03-10T00:00:00.000,6599846526227145526
3,122001716,1222483,0.0,23.14,79.0,79.0,1,0.0,0.0,79.0,0,3.4,79.0,8.6,0.0,0.0,6.32,79.0,14bf28e1-4f9b-48fb-8b11-317421d4b79a,3000,3000,Shipped,False,False,False,False,NONE,NONE,2021-03-10T00:00:00.000,6733597732492707533
4,122001716,1222647,0.0,5.48,178.5,178.5,3,0.0,0.0,178.5,0,2.87,178.5,10.57,0.0,0.0,14.28,59.5,de371002-f1f8-48dc-84b7-817791a63c6c,3000,3000,Shipped,False,False,False,False,NONE,NONE,2021-03-10T00:00:00.000,6511524236629845648
1,122001717,900789,0.0,23.47,163.5,163.5,3,163.5,163.5,163.5,3,3.47,163.5,9.44,0.0,0.0,13.08,54.5,1d0762bf-8aea-4e31-adcb-7fd9a9ad05b1,3000,3000,Fulfilled,False,True,False,True,NONE,NONE,2024-02-21T00:00:00.000,6024379235269060378
1,122001718,902345,0.0,49.85,224.97,224.97,3,0.0,0.0,224.97,0,3.0,224.97,8.28,0.0,0.0,18.0,74.99,991522c6-98c5-46a2-9b84-201ff6439b97,3000,3000,Cancelled,False,False,False,False,NONE,NONE,2023-12-14T00:00:00.000,6442089172915097281
2,122001718,901234,0.0,44.25,79.98,79.98,2,0.0,0.0,79.98,0,2.17,79.98,8.49,0.0,0.0,6.4,39.99,0a5114ae-429f-4cec-8c9e-4f6dec6730c0,3000,3000,Cancelled,False,False,False,False,NONE,NONE,2023-12-14T00:00:00.000,6120858514059673415
1,122001719,800456,0.0,15.16,249.0,224.1,1,0.0,0.0,224.1,0,3.35,224.1,10.99,24.9,24.9,17.93,249.0,84b3fe93-35c9-4ade-a322-d7b199af68d4,4000,4000,Fulfilled,True,False,False,False,NONE,NONE,2022-01-22T00:00:00.000,6455301743823874432
2,122001719,775376,0.0,46.25,98.0,73.5,1,0.0,0.0,73.5,0,4.43,73.5,10.77,24.5,24.5,5.88,98.0,e53dfbfa-c21b-4051-aca5-102e4006e630,4000,4000,Fulfilled,True,False,False,False,NONE,NONE,2022-01-22T00:00:00.000,6992531417560728971
1,122001720,1009608,0.0,2.76,148.5,148.5,3,0.0,0.0,148.5,0,3.76,148.5,9.78,0.0,0.0,11.88,49.5,072e3d66-742c-48f1-8103-c55280d96e16,3000,3000,Pending,False,False,False,False,NONE,NONE,2022-03-14T00:00:00.000,6327167011275732747
1,122001721,676596,0.0,29.72,139.0,125.1,2,0.0,0.0,125.1,0,0.23,125.1,7.42,13.9,13.9,10.01,69.5,9d6ff060-0cd8-4f08-84e2-31524af349fe,3000,3000,Cancelled,True,False,False,False,NONE,NONE,2023-11-12T00:00:00.000,6939239980604500569
2,122001721,676596,0.0,39.61,139.0,118.16,2,0.0,0.0,118.16,0,2.61,118.16,8.57,20.84,20.84,9.45,69.5,70642659-bd57-455f-87ec-89e3feb42e59,3000,3000,Cancelled,False,False,False,False,NONE,NONE,2023-11-12T00:00:00.000,6893142589531556260
1,122001722,900789,0.0,22.4,109.0,87.2,2,0.0,0.0,87.2,0,0.09,87.2,6.34,21.8,21.8,6.98,54.5,79d70978-c13d-47d0-8535-9605134e3d2d,3000,3000,Fulfilled,False,False,False,False,NONE,NONE,2022-03-12T00:00:00.000,6892036285492327539
2,122001722,900789,0.0,48.8,109.0,109.0,2,0.0,0.0,109.0,0,2.49,109.0,13.23,0.0,0.0,8.72,54.5,3ec0376c-7860-409f-81ab-b1b744278f50,3000,3000,Fulfilled,True,False,False,False,NONE,NONE,2022-03-12T00:00:00.000,6082678712566393563
1,122001723,900789,0.0,27.55,54.5,46.33,1,0.0,0.0,46.33,0,4.56,46.33,9.57,8.17,8.17,3.71,54.5,521a0648-43f4-43b2-89ee-b097c09f439f,5000,5000,Pending,False,False,False,False,NONE,NONE,2023-08-30T00:00:00.000,6594881063591337614
